7.0083 	INFO 	Loaded monitor calibration from ['2023_05_12 15:00']
10.5673 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0.00392157, 0.00392157, 0.00392157]), lineColorSpace='rgb', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.5687 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.025, 0.025]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.5698 	EXP 	Created fixation_respond = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([-1.        ,  0.00392157, -1.        ]), fillColorSpace='rgb', fillRGB=array([-1.        ,  0.00392157, -1.        ]), interpolate=True, lineColor=array([-1.        ,  0.00392157, -1.        ]), lineColorSpace='rgb', lineRGB=array([-1.        ,  0.00392157, -1.        ]), lineWidth=1.0, name='fixation_respond', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.025, 0.025]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0219 	INFO 	Keyboard events cleared
0.0217 	EXP 	instructions: autoDraw = True
7.2306 	DATA 	Keypress: space
7.2351 	WARNING 	t of last frame was 96.65ms (=1/10)
7.2351 	EXP 	instructions: autoDraw = False
7.2351 	EXP 	grating_adaptation: autoDraw = True
7.2351 	EXP 	polygon_adaptation: autoDraw = True
7.2351 	EXP 	fixation_adaptation: autoDraw = True
7.2351 	EXP 	grating_adaptation: tex = 'sin'
7.2551 	WARNING 	t of last frame was 20.05ms (=1/49)
37.1853 	EXP 	Imported motion-adaptation.xlsx as conditions, 14 conditions, 2 params
37.1896 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'coherence': 0.3, 'direction': 0, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
37.1951 	WARNING 	t of last frame was 23.20ms (=1/43)
37.1951 	EXP 	grating_adaptation: autoDraw = False
37.1951 	EXP 	polygon_adaptation: autoDraw = False
37.1951 	EXP 	fixation_adaptation: autoDraw = False
37.1951 	EXP 	grating_top: autoDraw = True
37.1951 	EXP 	grating_top: autoDraw = False
37.1951 	EXP 	polygon_top: autoDraw = True
37.1951 	EXP 	polygon_top: autoDraw = False
37.1951 	EXP 	fixation_top: autoDraw = True
37.1951 	EXP 	fixation_top: autoDraw = False
37.1951 	EXP 	grating_top: autoDraw = False
37.1951 	EXP 	polygon_top: autoDraw = False
37.1951 	EXP 	fixation_top: autoDraw = False
37.1951 	EXP 	dots: dir = 0.0
37.1951 	EXP 	dots: coherence = 0.3
37.1951 	EXP 	polygon: autoDraw = True
37.1951 	EXP 	fixation: autoDraw = True
37.2885 	EXP 	dots: autoDraw = True
37.5737 	EXP 	dots: autoDraw = False
37.7889 	INFO 	Keyboard events cleared
37.7885 	EXP 	fixation_respond: autoDraw = True
37.7917 	EXP 	polygon: autoDraw = False
37.7917 	EXP 	fixation: autoDraw = False
38.5082 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'coherence': 0, 'direction': 0, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
38.5123 	DATA 	Keypress: left
38.5222 	EXP 	dots: autoDraw = False
38.5222 	EXP 	polygon: autoDraw = False
38.5222 	EXP 	fixation: autoDraw = False
38.5222 	EXP 	fixation_respond: autoDraw = False
38.5222 	EXP 	grating_top: autoDraw = True
38.5222 	EXP 	grating_top: autoDraw = False
38.5222 	EXP 	polygon_top: autoDraw = True
38.5222 	EXP 	polygon_top: autoDraw = False
38.5222 	EXP 	fixation_top: autoDraw = True
38.5222 	EXP 	fixation_top: autoDraw = False
38.5222 	EXP 	grating_top: autoDraw = False
38.5222 	EXP 	polygon_top: autoDraw = False
38.5222 	EXP 	fixation_top: autoDraw = False
38.5222 	EXP 	dots: dir = 0.0
38.5222 	EXP 	dots: coherence = 0.0
38.5222 	EXP 	polygon: autoDraw = True
38.5222 	EXP 	fixation: autoDraw = True
38.6052 	EXP 	dots: autoDraw = True
38.8910 	EXP 	dots: autoDraw = False
39.1054 	INFO 	Keyboard events cleared
39.1052 	EXP 	fixation_respond: autoDraw = True
39.1091 	EXP 	polygon: autoDraw = False
39.1091 	EXP 	fixation: autoDraw = False
39.6927 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'coherence': 0.5, 'direction': 0, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
39.7053 	DATA 	Keypress: left
39.7082 	EXP 	dots: autoDraw = False
39.7082 	EXP 	polygon: autoDraw = False
39.7082 	EXP 	fixation: autoDraw = False
39.7082 	EXP 	fixation_respond: autoDraw = False
39.7082 	EXP 	grating_top: autoDraw = True
39.7082 	EXP 	grating_top: autoDraw = False
39.7082 	EXP 	polygon_top: autoDraw = True
39.7082 	EXP 	polygon_top: autoDraw = False
39.7082 	EXP 	fixation_top: autoDraw = True
39.7082 	EXP 	fixation_top: autoDraw = False
39.7082 	EXP 	grating_top: autoDraw = False
39.7082 	EXP 	polygon_top: autoDraw = False
39.7082 	EXP 	fixation_top: autoDraw = False
39.7082 	EXP 	dots: dir = 0.0
39.7082 	EXP 	dots: coherence = 0.5
39.7082 	EXP 	polygon: autoDraw = True
39.7082 	EXP 	fixation: autoDraw = True
39.7922 	EXP 	dots: autoDraw = True
40.0907 	EXP 	dots: autoDraw = False
40.3075 	INFO 	Keyboard events cleared
40.3069 	EXP 	fixation_respond: autoDraw = True
40.3229 	EXP 	polygon: autoDraw = False
40.3229 	EXP 	fixation: autoDraw = False
40.8097 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'coherence': 0.1, 'direction': 0, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
40.8171 	DATA 	Keypress: left
40.8210 	EXP 	dots: autoDraw = False
40.8210 	EXP 	polygon: autoDraw = False
40.8210 	EXP 	fixation: autoDraw = False
40.8210 	EXP 	fixation_respond: autoDraw = False
40.8210 	EXP 	grating_top: autoDraw = True
40.8210 	EXP 	polygon_top: autoDraw = True
40.8210 	EXP 	fixation_top: autoDraw = True
40.8210 	EXP 	grating_top: tex = 'sin'
45.8087 	EXP 	grating_top: autoDraw = False
45.8087 	EXP 	polygon_top: autoDraw = False
45.8087 	EXP 	fixation_top: autoDraw = False
45.8087 	EXP 	grating_top: autoDraw = False
45.8087 	EXP 	polygon_top: autoDraw = False
45.8087 	EXP 	fixation_top: autoDraw = False
45.8087 	EXP 	dots: dir = 0.0
45.8087 	EXP 	dots: coherence = 0.1
45.8087 	EXP 	polygon: autoDraw = True
45.8087 	EXP 	fixation: autoDraw = True
45.8920 	EXP 	dots: autoDraw = True
46.1886 	EXP 	dots: autoDraw = False
46.4075 	INFO 	Keyboard events cleared
46.4068 	EXP 	fixation_respond: autoDraw = True
46.4225 	EXP 	polygon: autoDraw = False
46.4225 	EXP 	fixation: autoDraw = False
46.8239 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'coherence': 0.2, 'direction': 0, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
46.8270 	DATA 	Keypress: left
46.8300 	EXP 	dots: autoDraw = False
46.8300 	EXP 	polygon: autoDraw = False
46.8300 	EXP 	fixation: autoDraw = False
46.8300 	EXP 	fixation_respond: autoDraw = False
46.8300 	EXP 	grating_top: autoDraw = True
46.8300 	EXP 	grating_top: autoDraw = False
46.8300 	EXP 	polygon_top: autoDraw = True
46.8300 	EXP 	polygon_top: autoDraw = False
46.8300 	EXP 	fixation_top: autoDraw = True
46.8300 	EXP 	fixation_top: autoDraw = False
46.8300 	EXP 	grating_top: autoDraw = False
46.8300 	EXP 	polygon_top: autoDraw = False
46.8300 	EXP 	fixation_top: autoDraw = False
46.8300 	EXP 	dots: dir = 0.0
46.8300 	EXP 	dots: coherence = 0.2
46.8300 	EXP 	polygon: autoDraw = True
46.8300 	EXP 	fixation: autoDraw = True
46.9221 	EXP 	dots: autoDraw = True
47.2081 	EXP 	dots: autoDraw = False
47.4396 	INFO 	Keyboard events cleared
47.4393 	EXP 	polygon: autoDraw = False
47.4393 	EXP 	fixation: autoDraw = False
47.4393 	EXP 	fixation_respond: autoDraw = True
47.7611 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'coherence': 0.4, 'direction': 0, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
47.7640 	DATA 	Keypress: left
47.7718 	EXP 	dots: autoDraw = False
47.7718 	EXP 	polygon: autoDraw = False
47.7718 	EXP 	fixation: autoDraw = False
47.7718 	EXP 	fixation_respond: autoDraw = False
47.7718 	EXP 	grating_top: autoDraw = True
47.7718 	EXP 	grating_top: autoDraw = False
47.7718 	EXP 	polygon_top: autoDraw = True
47.7718 	EXP 	polygon_top: autoDraw = False
47.7718 	EXP 	fixation_top: autoDraw = True
47.7718 	EXP 	fixation_top: autoDraw = False
47.7718 	EXP 	grating_top: autoDraw = False
47.7718 	EXP 	polygon_top: autoDraw = False
47.7718 	EXP 	fixation_top: autoDraw = False
47.7718 	EXP 	dots: dir = 0.0
47.7718 	EXP 	dots: coherence = 0.4
47.7718 	EXP 	polygon: autoDraw = True
47.7718 	EXP 	fixation: autoDraw = True
47.8595 	EXP 	dots: autoDraw = True
48.1574 	EXP 	dots: autoDraw = False
48.3733 	INFO 	Keyboard events cleared
48.3726 	EXP 	polygon: autoDraw = False
48.3726 	EXP 	fixation: autoDraw = False
48.3726 	EXP 	fixation_respond: autoDraw = True
48.6136 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'coherence': 1, 'direction': 0, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
48.6167 	DATA 	Keypress: right
48.6219 	EXP 	dots: autoDraw = False
48.6219 	EXP 	polygon: autoDraw = False
48.6219 	EXP 	fixation: autoDraw = False
48.6219 	EXP 	fixation_respond: autoDraw = False
48.6219 	EXP 	grating_top: autoDraw = True
48.6219 	EXP 	grating_top: autoDraw = False
48.6219 	EXP 	polygon_top: autoDraw = True
48.6219 	EXP 	polygon_top: autoDraw = False
48.6219 	EXP 	fixation_top: autoDraw = True
48.6219 	EXP 	fixation_top: autoDraw = False
48.6219 	EXP 	grating_top: autoDraw = False
48.6219 	EXP 	polygon_top: autoDraw = False
48.6219 	EXP 	fixation_top: autoDraw = False
48.6219 	EXP 	dots: dir = 0.0
48.6219 	EXP 	dots: coherence = 1.0
48.6219 	EXP 	polygon: autoDraw = True
48.6219 	EXP 	fixation: autoDraw = True
48.7090 	EXP 	dots: autoDraw = True
49.0052 	EXP 	dots: autoDraw = False
49.2077 	INFO 	Keyboard events cleared
49.2075 	EXP 	polygon: autoDraw = False
49.2075 	EXP 	fixation: autoDraw = False
49.2075 	EXP 	fixation_respond: autoDraw = True
49.5760 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'coherence': 1, 'direction': 180, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
49.5787 	DATA 	Keypress: right
49.5888 	EXP 	dots: autoDraw = False
49.5888 	EXP 	polygon: autoDraw = False
49.5888 	EXP 	fixation: autoDraw = False
49.5888 	EXP 	fixation_respond: autoDraw = False
49.5888 	EXP 	grating_top: autoDraw = True
49.5888 	EXP 	polygon_top: autoDraw = True
49.5888 	EXP 	fixation_top: autoDraw = True
49.9577 	WARNING 	t of last frame was 50.03ms (=1/19)
50.0168 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
54.5899 	EXP 	grating_top: autoDraw = False
54.5899 	EXP 	polygon_top: autoDraw = False
54.5899 	EXP 	fixation_top: autoDraw = False
54.5899 	EXP 	grating_top: autoDraw = False
54.5899 	EXP 	polygon_top: autoDraw = False
54.5899 	EXP 	fixation_top: autoDraw = False
54.5899 	EXP 	dots: dir = 180.0
54.5899 	EXP 	dots: coherence = 1.0
54.5899 	EXP 	polygon: autoDraw = True
54.5899 	EXP 	fixation: autoDraw = True
54.6720 	EXP 	dots: autoDraw = True
54.9726 	EXP 	dots: autoDraw = False
55.1722 	INFO 	Keyboard events cleared
55.1719 	EXP 	fixation_respond: autoDraw = True
55.1882 	EXP 	polygon: autoDraw = False
55.1882 	EXP 	fixation: autoDraw = False
55.2070 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'coherence': 0.4, 'direction': 180, 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
55.2101 	DATA 	Keypress: left
55.2132 	EXP 	dots: autoDraw = False
55.2132 	EXP 	polygon: autoDraw = False
55.2132 	EXP 	fixation: autoDraw = False
55.2132 	EXP 	fixation_respond: autoDraw = False
55.2132 	EXP 	grating_top: autoDraw = True
55.2132 	EXP 	grating_top: autoDraw = False
55.2132 	EXP 	polygon_top: autoDraw = True
55.2132 	EXP 	polygon_top: autoDraw = False
55.2132 	EXP 	fixation_top: autoDraw = True
55.2132 	EXP 	fixation_top: autoDraw = False
55.2132 	EXP 	grating_top: autoDraw = False
55.2132 	EXP 	polygon_top: autoDraw = False
55.2132 	EXP 	fixation_top: autoDraw = False
55.2132 	EXP 	dots: dir = 180.0
55.2132 	EXP 	dots: coherence = 0.4
55.2132 	EXP 	polygon: autoDraw = True
55.2132 	EXP 	fixation: autoDraw = True
55.3051 	EXP 	dots: autoDraw = True
55.5910 	EXP 	dots: autoDraw = False
55.8055 	INFO 	Keyboard events cleared
55.8052 	EXP 	fixation_respond: autoDraw = True
55.8080 	EXP 	polygon: autoDraw = False
55.8080 	EXP 	fixation: autoDraw = False
56.1425 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'coherence': 0.1, 'direction': 180, 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
56.1462 	DATA 	Keypress: left
56.1554 	EXP 	dots: autoDraw = False
56.1554 	EXP 	polygon: autoDraw = False
56.1554 	EXP 	fixation: autoDraw = False
56.1554 	EXP 	fixation_respond: autoDraw = False
56.1554 	EXP 	grating_top: autoDraw = True
56.1554 	EXP 	grating_top: autoDraw = False
56.1554 	EXP 	polygon_top: autoDraw = True
56.1554 	EXP 	polygon_top: autoDraw = False
56.1554 	EXP 	fixation_top: autoDraw = True
56.1554 	EXP 	fixation_top: autoDraw = False
56.1554 	EXP 	grating_top: autoDraw = False
56.1554 	EXP 	polygon_top: autoDraw = False
56.1554 	EXP 	fixation_top: autoDraw = False
56.1554 	EXP 	dots: dir = 180.0
56.1554 	EXP 	dots: coherence = 0.1
56.1554 	EXP 	polygon: autoDraw = True
56.1554 	EXP 	fixation: autoDraw = True
56.2415 	EXP 	dots: autoDraw = True
56.5386 	EXP 	dots: autoDraw = False
56.7414 	INFO 	Keyboard events cleared
56.7411 	EXP 	polygon: autoDraw = False
56.7411 	EXP 	fixation: autoDraw = False
56.7411 	EXP 	fixation_respond: autoDraw = True
57.0235 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'coherence': 0.2, 'direction': 180, 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
57.0264 	DATA 	Keypress: left
57.0293 	EXP 	dots: autoDraw = False
57.0293 	EXP 	polygon: autoDraw = False
57.0293 	EXP 	fixation: autoDraw = False
57.0293 	EXP 	fixation_respond: autoDraw = False
57.0293 	EXP 	grating_top: autoDraw = True
57.0293 	EXP 	grating_top: autoDraw = False
57.0293 	EXP 	polygon_top: autoDraw = True
57.0293 	EXP 	polygon_top: autoDraw = False
57.0293 	EXP 	fixation_top: autoDraw = True
57.0293 	EXP 	fixation_top: autoDraw = False
57.0293 	EXP 	grating_top: autoDraw = False
57.0293 	EXP 	polygon_top: autoDraw = False
57.0293 	EXP 	fixation_top: autoDraw = False
57.0293 	EXP 	dots: dir = 180.0
57.0293 	EXP 	dots: coherence = 0.2
57.0293 	EXP 	polygon: autoDraw = True
57.0293 	EXP 	fixation: autoDraw = True
57.1219 	EXP 	dots: autoDraw = True
57.4076 	EXP 	dots: autoDraw = False
57.6402 	INFO 	Keyboard events cleared
57.6393 	EXP 	polygon: autoDraw = False
57.6393 	EXP 	fixation: autoDraw = False
57.6393 	EXP 	fixation_respond: autoDraw = True
57.8601 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'coherence': 0.3, 'direction': 180, 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
57.8628 	DATA 	Keypress: left
57.8662 	EXP 	dots: autoDraw = False
57.8662 	EXP 	polygon: autoDraw = False
57.8662 	EXP 	fixation: autoDraw = False
57.8662 	EXP 	fixation_respond: autoDraw = False
57.8662 	EXP 	grating_top: autoDraw = True
57.8662 	EXP 	polygon_top: autoDraw = True
57.8662 	EXP 	fixation_top: autoDraw = True
62.8588 	EXP 	grating_top: autoDraw = False
62.8588 	EXP 	polygon_top: autoDraw = False
62.8588 	EXP 	fixation_top: autoDraw = False
62.8588 	EXP 	grating_top: autoDraw = False
62.8588 	EXP 	polygon_top: autoDraw = False
62.8588 	EXP 	fixation_top: autoDraw = False
62.8588 	EXP 	dots: dir = 180.0
62.8588 	EXP 	dots: coherence = 0.3
62.8588 	EXP 	polygon: autoDraw = True
62.8588 	EXP 	fixation: autoDraw = True
62.9562 	EXP 	dots: autoDraw = True
63.2424 	EXP 	dots: autoDraw = False
63.4422 	INFO 	Keyboard events cleared
63.4419 	EXP 	fixation_respond: autoDraw = True
63.4552 	EXP 	polygon: autoDraw = False
63.4552 	EXP 	fixation: autoDraw = False
63.6404 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'coherence': 0, 'direction': 180, 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
63.6439 	DATA 	Keypress: left
63.6469 	EXP 	dots: autoDraw = False
63.6469 	EXP 	polygon: autoDraw = False
63.6469 	EXP 	fixation: autoDraw = False
63.6469 	EXP 	fixation_respond: autoDraw = False
63.6469 	EXP 	grating_top: autoDraw = True
63.6469 	EXP 	grating_top: autoDraw = False
63.6469 	EXP 	polygon_top: autoDraw = True
63.6469 	EXP 	polygon_top: autoDraw = False
63.6469 	EXP 	fixation_top: autoDraw = True
63.6469 	EXP 	fixation_top: autoDraw = False
63.6469 	EXP 	grating_top: autoDraw = False
63.6469 	EXP 	polygon_top: autoDraw = False
63.6469 	EXP 	fixation_top: autoDraw = False
63.6469 	EXP 	dots: dir = 180.0
63.6469 	EXP 	dots: coherence = 0.0
63.6469 	EXP 	polygon: autoDraw = True
63.6469 	EXP 	fixation: autoDraw = True
63.7381 	EXP 	dots: autoDraw = True
64.0251 	EXP 	dots: autoDraw = False
64.2567 	INFO 	Keyboard events cleared
64.2559 	EXP 	polygon: autoDraw = False
64.2559 	EXP 	fixation: autoDraw = False
64.2559 	EXP 	fixation_respond: autoDraw = True
64.5263 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'coherence': 0.5, 'direction': 180, 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
64.5293 	DATA 	Keypress: left
64.5388 	EXP 	dots: autoDraw = False
64.5388 	EXP 	polygon: autoDraw = False
64.5388 	EXP 	fixation: autoDraw = False
64.5388 	EXP 	fixation_respond: autoDraw = False
64.5388 	EXP 	grating_top: autoDraw = True
64.5388 	EXP 	grating_top: autoDraw = False
64.5388 	EXP 	polygon_top: autoDraw = True
64.5388 	EXP 	polygon_top: autoDraw = False
64.5388 	EXP 	fixation_top: autoDraw = True
64.5388 	EXP 	fixation_top: autoDraw = False
64.5388 	EXP 	grating_top: autoDraw = False
64.5388 	EXP 	polygon_top: autoDraw = False
64.5388 	EXP 	fixation_top: autoDraw = False
64.5388 	EXP 	dots: dir = 180.0
64.5388 	EXP 	dots: coherence = 0.5
64.5388 	EXP 	polygon: autoDraw = True
64.5388 	EXP 	fixation: autoDraw = True
64.6246 	EXP 	dots: autoDraw = True
64.9220 	EXP 	dots: autoDraw = False
65.1401 	INFO 	Keyboard events cleared
65.1393 	EXP 	polygon: autoDraw = False
65.1393 	EXP 	fixation: autoDraw = False
65.1393 	EXP 	fixation_respond: autoDraw = True
