thisRow.t,notes,begin_experiment.started,text.started,begin_experiment.stopped,staircase.label,staircase.nReps,staircase.startVal,staircase.maxVal,staircase.minVal,staircase.stepSizes,staircase.stepType,staircase.nUp,staircase.nDown,staircase.nReversals,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.intensity,trial.started,grating.started,grating_test.started,grating.stopped,grating_test.stopped,key_resp.started,text_2.started,trial.stopped,staircase.response,response,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008090542003628798,0.012340750006842427,0.8653801670006942,,,,,,,,,,,,,,,,,,,,,,,,,,,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
1.0760171670117415,,,,,lo,6,-15,-15,-15,1,lin,2,1,0,3,1,0,start,1,-15,1.0693926670064684,1.0760171670117415,1.4643575829977635,1.566842958010966,1.9499057920038467,1.9644591670075897,1.9644591670075897,2.331967333011562,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
2.3370741670078132,,,,,hi,6,15,15,15,1,lin,1,2,0,2,1,1,start,1,15,2.332166457999847,2.3370741670078132,2.93350383300276,2.8333174170111306,3.4311183329991763,3.416993332997663,3.416993332997663,3.7991652080090716,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
3.80465141699824,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,1,2,start,2,10,3.7994902500067838,3.80465141699824,4.400195042006089,4.300110124997445,4.915598874998977,4.898975375006557,4.898975375006557,5.182402708000154,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
5.196185125008924,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,1,3,start,2,-10,5.182677167002112,5.196185125008924,5.78110958301113,5.685286332998658,6.26679162500659,6.280813500008662,6.280813500008662,6.5325788330083014,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
6.537971917001414,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,2,4,up,2,-8,6.5329025000100955,6.537971917001414,7.13113575000898,7.033747624998796,7.63197216700064,7.63197216700064,7.63197216700064,7.9158727080066456,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
7.920939083007397,,,,,lo,6,-15,-15,-15,1,lin,2,1,0,3,2,5,up,1,-15,7.916144832997816,7.920939083007397,8.515721917006886,8.416728249998414,9.014420999999857,9.014420999999857,9.014420999999857,9.215939750007237,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
9.221500250001554,,,,,hi,6,15,15,15,1,lin,1,2,0,2,2,6,down,1,15,9.216272999998182,9.221500250001554,9.814467542004422,9.719614125002408,10.300130750008975,10.314429208010552,10.314429208010552,10.902337250008713,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
10.914468542003306,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,2,7,down,2,8,10.90262975000951,10.914468542003306,11.515636500000255,11.402888666998479,12.0160087080003,12.0160087080003,12.0160087080003,12.351586208009394,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
12.364481833006721,,,,,hi,6,15,15,15,1,lin,1,2,0,2,3,8,down,1,15,12.35188695800025,12.364481833006721,12.965247208005167,12.853306458011502,13.450782250001794,13.447707583007286,13.447707583007286,13.715717375001987,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
13.720575375002227,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,3,9,up,2,-6,13.71602000000712,13.720575375002227,14.316858874997706,14.216579667001497,14.814392000000225,14.801665749997483,14.801665749997483,15.018073291998007,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
15.03140037500998,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,3,10,down,2,6,15.018341000002692,15.03140037500998,15.631753749999916,15.532063083010144,16.131313500009128,16.131313500009128,16.131313500009128,16.416122791997623,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
16.421794667010545,,,,,lo,6,-15,-15,-15,1,lin,2,1,0,3,3,11,up,1,-15,16.416465083006187,16.421794667010545,17.016080708010122,16.916668707999634,17.515297125006327,17.515297125006327,17.515297125006327,17.753075041997363,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
17.764821875010966,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,4,12,up,2,-4,17.753470708004897,17.764821875010966,18.364711083006114,18.265597999998135,18.850644208010635,18.850644208010635,18.850644208010635,19.09892225000658,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
19.10391737500322,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,4,13,down,2,4,19.0992366670107,19.10391737500322,19.697722375000012,19.59760362500674,20.18327408299956,20.198963708011433,20.198963708011433,20.43392920801125,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
20.448153000004822,,,,,lo,6,-15,-15,-15,1,lin,2,1,0,3,4,14,up,1,-15,20.43424870799936,20.448153000004822,21.04915816700668,20.948583542005508,21.54773141699843,21.531109042000026,21.531109042000026,21.76863454200793,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
21.781440917009604,,,,,hi,6,15,15,15,1,lin,1,2,0,2,4,15,down,1,15,21.768925208001747,21.781440917009604,22.37155458300549,22.28206825000234,22.867246708003222,22.867246708003222,22.867246708003222,23.117024749997654,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
23.12224354200589,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,5,16,up,2,-2,23.11742520800908,23.12224354200589,23.715536208008416,23.631846083007986,24.214479792004568,24.214479792004568,24.214479792004568,24.732118250001804,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
24.736722125002416,,,,,lo,6,-15,-15,-15,1,lin,2,1,0,3,5,17,up,1,-15,24.732308582999394,24.736722125002416,25.332392958007404,25.233351417002268,25.831024375002016,25.831024375002016,25.831024375002016,26.067375333004748,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
26.083639958000276,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,5,18,down,2,2,26.06765304200235,26.083639958000276,26.664358167006867,26.58103575000132,27.16474045799987,27.167672625000705,27.167672625000705,27.465197124998667,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
27.47012879200338,,,,,hi,6,15,15,15,1,lin,1,2,0,2,5,19,down,1,15,27.465398667001864,27.47012879200338,28.051282042011735,27.968424125007004,28.548773208007333,28.555304583002,28.555304583002,28.732129417010583,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
28.736897125010728,,,,,hi,6,15,15,15,1,lin,1,2,0,2,6,20,down,1,15,28.7323793329997,28.736897125010728,29.33343425000203,29.233285458001774,29.83100162500341,29.83100162500341,29.83100162500341,30.015965333004715,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
30.021056958008558,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,6,21,down,2,0,30.016252375004115,30.021056958008558,30.614443708007457,30.516699542000424,31.115669125007116,31.115669125007116,31.115669125007116,31.219521917009843,0,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
31.231066167005338,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,6,22,up,2,0,31.219812374998583,31.231066167005338,31.819046167001943,31.716830208009924,32.33244866700261,32.33244866700261,32.33244866700261,32.5325713330094,0,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
32.537834333008504,,,,,lo,6,-15,-15,-15,1,lin,2,1,0,3,6,23,up,1,-15,32.53290037500847,32.537834333008504,33.13100041700818,33.03881204201025,33.61654366699804,33.631145583000034,33.631145583000034,33.79905937500007,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
33.80413516701083,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,7,24,up,2,0,33.79931358300382,33.80413516701083,34.38689583299856,34.31664099999762,34.88351041699934,34.89918300000136,34.89918300000136,35.052344167008414,0,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
35.06476437499805,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,7,25,up,0.5,0.5,35.05262533300265,35.06476437499805,35.6653392080043,35.54973858300946,36.165019000007305,36.165019000007305,36.165019000007305,36.332894958002726,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
36.337970125008724,,,,,hi,6,15,15,15,1,lin,1,2,0,2,7,26,down,1,15,36.33316345800995,36.337970125008724,36.93446825000865,36.84889808300068,37.44934870800353,37.4319051670027,37.4319051670027,37.6350472500053,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
37.64770487500937,,,,,lo,6,-15,-15,-15,1,lin,2,1,0,3,7,27,up,1,-15,37.63538212500862,37.64770487500937,38.234124000009615,38.13226712500909,38.73379062500317,38.73379062500317,38.73379062500317,38.99954516701109,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
39.00492783301161,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,8,28,up,0.5,0.5,38.99993204200291,39.00492783301161,39.5989161250036,39.500000250001904,40.09755537500314,40.09755537500314,40.09755537500314,40.66805475000001,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
40.68129920800857,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,8,29,up,2,0,40.668406833006884,40.68129920800857,41.281601624999894,41.18212787499942,41.783728417009115,41.783728417009115,41.783728417009115,42.20284329200513,1,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
42.21452579200559,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,9,30,down,0.5,0.0,42.203159500000766,42.21452579200559,42.801030041999184,42.71526866700151,43.315638042011415,43.315638042011415,43.315638042011415,43.71590854199894,0,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
43.72123641699727,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,9,31,down,0.5,-0.5,43.716304375004256,43.72123641699727,44.314391292005894,44.217851082998095,44.799502833004226,44.81439520799904,44.81439520799904,44.84905124999932,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
44.85403733300336,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,10,32,up,0.5,0.5,44.84933375001128,44.85403733300336,45.44720883300761,45.34908100000757,45.93312404199969,45.94784283300396,45.94784283300396,46.18559400000959,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
46.19794391700998,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,10,33,down,0.5,-1.0,46.18589883300592,46.19794391700998,46.7983444170095,46.69865991700499,47.29937245800102,47.29937245800102,47.29937245800102,47.40032804200018,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
47.41468225000426,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,11,34,down,0.5,-1.5,47.40073795799981,47.41468225000426,48.014952249999624,47.91525679201004,48.515907917011646,48.515907917011646,48.515907917011646,49.08526116699795,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
49.097475000002305,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,11,35,up,0.5,0.5,49.08554825000465,49.097475000002305,49.69837433300563,49.5833669170097,50.198165875000996,50.198165875000996,50.198165875000996,50.29931091700564,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
50.30483512500359,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,12,36,down,0.5,0.0,50.29973608300497,50.30483512500359,50.89834954201069,50.81535299999814,51.39946879200579,51.39946879200579,51.39946879200579,51.49877766700229,0,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
51.5060577080003,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,12,37,down,0.5,-1.5,51.499054792002426,51.5060577080003,52.09747491699818,52.01554575000773,52.58320416700735,52.59772966700257,52.59772966700257,52.81849916699866,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
52.823877208007616,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,13,38,down,0.5,-2.0,52.81882370800304,52.823877208007616,53.432388750006794,53.33196475000295,53.93267779200687,53.93267779200687,53.93267779200687,54.266017957997974,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
54.270966791998944,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,13,39,up,0.5,0.5,54.266329958001734,54.270966791998944,54.85141033300897,54.76684470800683,55.366044000009424,55.366044000009424,55.366044000009424,55.428105833008885,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
55.434265167001286,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,14,40,down,0.5,-2.0,55.42853054200532,55.434265167001286,56.032186958007514,55.948863083001925,56.53187350000371,56.53187350000371,56.53187350000371,56.5848314580071,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
56.59766720799962,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,14,41,up,0.5,0.5,56.58506645800662,56.59766720799962,57.184598207997624,57.08453575000749,57.68106391699985,57.68106391699985,57.68106391699985,57.749220958008664,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
57.754349875001935,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,15,42,down,0.5,0.0,57.74950583300961,57.754349875001935,58.34776637500909,58.24765600000683,58.83347695801058,58.8477486250049,58.8477486250049,58.86581300001126,1,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
58.87117058300646,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,15,43,up,0.5,-1.5,58.86609041701013,58.87117058300646,59.465875000008964,59.36445608299982,59.964362541999435,59.964362541999435,59.964362541999435,60.23284900000726,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
60.23840075000771,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,16,44,up,0.5,-1.5,60.23325108300196,60.23840075000771,60.83108533300401,60.747964875001344,61.33169550000457,61.33169550000457,61.33169550000457,61.78278583299834,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
61.78822191699874,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,16,45,down,0.5,0.0,61.78318662500533,61.78822191699874,62.39854216700769,62.28486924999743,62.88479537500825,62.8810963750002,62.8810963750002,63.065798167008325,1,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
63.07118083300884,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,17,46,down,0.5,0,63.0661377080105,63.07118083300884,63.66448754200246,63.58321191700816,64.16547908300709,64.16547908300709,64.16547908300709,64.25053404200298,0,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
64.26470804199926,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,17,47,down,0.5,-2.0,64.25082229200052,64.26470804199926,64.86495975000435,64.76505945800454,65.35360454200418,65.35360454200418,65.35360454200418,65.45214708300773,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
65.46476387500297,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,18,48,up,0.5,0.5,65.45248266700946,65.46476387500297,66.04778850000002,65.96670550000272,66.5503031249973,66.56478291700478,66.56478291700478,66.70182745800412,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
66.71437608300766,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,18,49,down,0.5,-2.5,66.70210687500366,66.71437608300766,67.30146137499833,67.19982266701118,67.80037354200613,67.80037354200613,67.80037354200613,67.86600033300056,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
67.8714815830026,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,19,50,down,0.5,-2.5,67.86636466700293,67.8714815830026,68.46441062500526,68.36656404200767,68.95002445799764,68.96440341700509,68.96440341700509,69.2351661670109,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
69.24770591700508,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,19,51,up,0.5,0.5,69.2354326670029,69.24770591700508,69.84842358301103,69.74863899999764,70.33849575000932,70.33849575000932,70.33849575000932,70.7661047080037,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
70.77148262500123,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,20,52,up,0.5,-2.0,70.76645875000395,70.77148262500123,71.36540145800973,71.26671175000956,71.86566412499815,71.86566412499815,71.86566412499815,72.09877829199831,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
72.10353983299865,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,20,53,down,0.5,0.0,72.09897016700415,72.10353983299865,72.69869050000852,72.60000512500119,73.19951479200972,73.19951479200972,73.19951479200972,73.23420175000501,0,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
73.24790370800474,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,21,54,up,0.5,0.5,73.23452995800471,73.24790370800474,73.83204329200089,73.73368508300337,74.33236891700653,74.34892075000971,74.34892075000971,74.56591291700897,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
74.57116912500351,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,21,55,up,0.5,-2.0,74.56618650000019,74.57116912500351,75.1660909170023,75.06668870800058,75.66560020799807,75.66560020799807,75.66560020799807,75.86901650000073,0,ccw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
75.88048579200404,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,22,56,up,0.5,1.0,75.86930575000588,75.88048579200404,76.48194937501103,76.36683766701026,76.96803020800871,76.96433662500931,76.96433662500931,77.11558345799858,1,cw,demo,001,2025-02-12_23h35.24.629,05-adaptive-methods,2024.2.4,None,2025-02-12 23h35.31.353779 -0500,
