thisRow.t,notes,begin_experiment.started,text.started,begin_experiment.stopped,staircase.label,staircase.nReps,staircase.startVal,staircase.maxVal,staircase.minVal,staircase.stepSizes,staircase.stepType,staircase.nUp,staircase.nDown,staircase.nReversals,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.intensity,trial.started,grating.started,grating_test.started,grating.stopped,grating_test.stopped,key_resp.started,trial.stopped,staircase.response,response,participant,session,date,expName,psychopyVersion,frameRate,expStart,
124.4471562079998,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,39,92,down,1,-3,124.44221641700278,124.4471562079998,125.04059816700465,124.95772712500184,125.52909500000533,125.54053404200386,125.70848620800098,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
125.71328216700203,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,43,93,up,1,0,125.7086816670053,125.71328216700203,126.30804658300622,126.2097977920057,126.80796416700468,126.80796416700468,126.97837837500265,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
126.9905159580012,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,44,94,down,1,-1,126.97885741700156,126.9905159580012,127.5918726670061,127.49117341700185,128.0792870830046,128.0792870830046,128.1957043750008,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
128.20724150000024,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,40,95,down,1,-4,128.19591150000633,128.20724150000024,128.81114916700608,128.70811583300383,129.307472667002,129.29087112500565,129.57530637500167,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
129.5808933330045,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,45,96,up,1,0,129.57571275000373,129.5808933330045,130.1738365830024,130.07616291700106,130.67760812500637,130.67760812500637,130.82939558300131,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
130.84053370800393,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,46,97,up,1,0,130.82964312500553,130.84053370800393,131.43189695800538,131.34163345800334,131.92630387499958,131.92630387499958,132.22678925000218,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
132.2432033330042,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,47,98,down,1,-1,132.22729283300578,132.2432033330042,132.82609587500338,132.74270666700613,133.32384612500027,133.32384612500027,134.44400704200234,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
134.45753970800433,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,41,99,down,1,-4,134.4442510420049,134.45753970800433,135.05800691700279,134.95845912500226,135.54641200000333,135.54111666700192,135.758389542003,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
135.76346837500023,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,48,100,up,1,0,135.75874337500136,135.76346837500023,136.3578449580018,136.27529183300067,136.8580075830032,136.8580075830032,136.99484337500326,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
137.01078241700452,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,42,101,up,1,-3,136.99543633300345,137.01078241700452,137.60807158300304,137.52447858300002,138.09243654199963,138.09243654199963,138.15815458300494,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
138.16309212500346,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,43,102,up,1,-3,138.15848299999925,138.16309212500346,138.7580615420011,138.6612021250039,139.25947579200147,139.25947579200147,139.45841745800135,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
139.46358408300148,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,49,103,up,1,0,139.45864929200616,139.46358408300148,140.0587431669992,139.96222500000295,140.55718170800537,140.55718170800537,140.7429758750004,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
140.74812037499942,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,50,104,down,1,-1,140.7433982500006,140.74812037499942,141.34084429200448,141.25977570800023,141.82631250000122,141.84060783300083,142.37541395800508,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
142.380893708003,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,44,105,up,1,-2,142.3757956670015,142.380893708003,142.9768509170026,142.89282870800525,143.47397716699925,143.47397716699925,143.6945673750015,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
143.7101063750015,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,51,106,down,1,-1,143.69491775000643,143.7101063750015,144.30955779200303,144.21020679200592,144.80740766700183,144.79618045800453,144.8585882920015,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
144.86371987500024,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,45,107,down,1,-3,144.8588105420058,144.86371987500024,145.45714283300185,145.35955504199956,145.9592505000037,145.9592505000037,146.1769894579993,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
146.19092737500614,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,52,108,up,1,0,146.17725274999975,146.19092737500614,146.773924000001,146.676321458006,147.26003716700507,147.27389100000437,147.72627945800195,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
147.74092433300393,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,46,109,down,1,-3,147.72656308300066,147.74092433300393,148.3238635000016,148.22638179200294,148.82752425000217,148.82752425000217,148.9774359580042,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
148.99309633300436,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,53,110,up,1,0,148.9778585830063,148.99309633300436,149.59088245800376,149.49052287499944,150.076562000002,150.076562000002,150.2297457080058,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
150.24056933300017,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,54,111,down,1,-1,150.22997920800117,150.24056933300017,150.8411065420005,150.74117183300405,151.3265608330039,151.3265608330039,151.4430967080043,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
151.46063225000398,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,47,112,up,1,-2,151.44361691700033,151.46063225000398,152.0405405000056,151.95723545800138,152.54268508300447,152.54268508300447,152.67699875000108,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
152.69345295800304,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,55,113,up,1,0,152.67718816699926,152.69345295800304,153.27533841700642,153.19058433300233,153.77397645800374,153.77397645800374,153.89213716700033,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
153.89716308300558,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,56,114,up,1,1,153.89254462499957,153.89716308300558,154.49058837500343,154.39471374999994,154.992978125003,154.992978125003,155.608565292001,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
155.61369395800284,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,57,115,up,1,1,155.60877779200382,155.61369395800284,156.21062941700075,156.1244836670012,156.7086709580035,156.7086709580035,157.02526454200415,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
157.03039362500567,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,48,116,up,1,-2,157.02562983300595,157.03039362500567,157.62385645800532,157.52644333300123,158.12482950000413,158.12482950000413,158.24435050000466,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
158.25965270800225,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,58,117,down,1,0,158.24466983300226,158.25965270800225,158.84319237500313,158.75967654200213,159.34052441700624,159.34567204199993,159.67758354200487,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
159.69049454200285,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,59,118,down,1,0,159.67797850000352,159.69049454200285,160.29120729200076,160.19191245800175,160.7927686250041,160.7927686250041,161.258809458006,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
161.26489791700442,,,,,cw,60,12,15,-15,1,lin,1,2,None,0,60,119,down,1,-1,161.25925945800554,161.26489791700442,161.85791850000533,161.77460033300304,162.34325041700504,162.35723429200152,162.60878200000298,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
162.61458129200037,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,49,120,up,1,-1,162.60937016700336,162.61458129200037,163.20715608300088,163.1094705420037,163.70972625000286,163.70972625000286,163.82764516700263,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
163.84304725000402,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,50,121,down,1,-2,163.82800500000303,163.84304725000402,164.42386370800523,164.34052404200338,164.92509033300303,164.94257816699974,165.27537741700507,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
165.281095792001,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,51,122,down,1,-2,165.27591029200266,165.281095792001,165.87479225000425,165.79101237500436,166.35955100000137,166.37384591700538,166.6461386670053,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
166.65951337500155,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,52,123,up,1,-1,166.64664320800512,166.65951337500155,167.24329450000369,167.17427141700318,167.740503042005,167.74435654200352,167.89207516700117,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
167.89777279200644,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,53,124,up,1,-1,167.89251133300422,167.89777279200644,168.49118045800424,168.3928754580047,168.9930075000011,168.9930075000011,169.19425454200245,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
169.20709845800593,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,54,125,down,1,-2,169.19452266699955,169.20709845800593,169.79053733299952,169.69475520800188,170.27623750000203,170.30777666700305,170.46113937500195,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
170.47609733300487,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,55,126,down,1,-2,170.46160633300315,170.47609733300487,171.05971262499952,170.97379541700502,171.55724358300358,171.5598815830017,171.65846141700604,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
171.66356720800104,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,56,127,up,1,-1,171.6588267920015,171.66356720800104,172.25787208300608,172.1592565000028,172.7428539579996,172.75721700000577,173.0588637500041,1,cw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
173.0643990000026,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,57,128,down,1,-2,173.0592456670056,173.0643990000026,173.65719833299954,173.56115066700295,174.14438029200392,174.1569000830059,174.32745675000479,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
174.34052200000588,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,58,129,down,1,-2,174.32782262500405,174.34052200000588,174.92678054200223,174.84269541700633,175.42585595800483,175.442941375004,175.5435405419994,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
175.55939979200048,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,59,130,up,1,-1,175.54387637500622,175.55939979200048,176.14051525000104,176.05721712500235,176.64269883300585,176.64269883300585,176.96111075000226,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
176.97394600000553,,,,,ccw,60,-12,15,-15,1,lin,2,1,None,1,60,131,up,1,-1,176.9614877500062,176.97394600000553,177.57447745800164,177.45963133300393,178.0612897500032,178.0612897500032,178.13247541700548,0,ccw,demo,001,2025-02-09_19h50.12.686,05-adaptive-methods,2024.2.4,None,2025-02-09 19h50.17.655567 -0500,
