thisRow.t,notes,begin_experiment.started,text.started,begin_experiment.stopped,staircase.label,staircase.nReps,staircase.startVal,staircase.maxVal,staircase.minVal,staircase.stepSizes,staircase.stepType,staircase.nUp,staircase.nDown,staircase.nReversals,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.intensity,trial.started,grating.started,grating_test.started,grating.stopped,grating_test.stopped,key_resp.started,text_2.started,trial.stopped,staircase.response,response,participant,session,date,expName,psychopyVersion,frameRate,expStart,
149.15663720900193,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,49,110,up,0.5,-1.5,149.14576091700292,149.15663720900193,149.74346250000235,149.64220912499877,150.23956679200637,150.244634667004,150.244634667004,150.3636658750038,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
150.37333512499754,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,49,111,down,0.5,0.5,150.36400141699414,150.37333512499754,150.9605465420027,150.8601942499954,151.45675137499347,151.45675137499347,151.45675137499347,151.65945370899863,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
151.6736160839937,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,50,112,up,0.5,-1.5,151.6598027919972,151.6736160839937,152.27569212499657,152.16060308400483,152.77439608400164,152.75704612499976,152.75704612499976,153.11175629199715,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
153.12339154200163,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,50,113,down,0.5,0.0,153.11205054199672,153.12339154200163,153.7092767090071,153.60914991699974,154.2242784169939,154.2242784169939,154.2242784169939,154.32464758399874,0,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
154.32972370900097,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,51,114,up,0.5,-1.0,154.32488912499684,154.32972370900097,154.92337033399963,154.8233000839973,155.4090522500046,155.4233391250018,155.4233391250018,155.47720695899625,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
155.4899819590064,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,51,115,up,0.5,0.5,155.4774668750033,155.4899819590064,156.09095270899707,155.97562658399693,156.5910795420059,156.5910795420059,156.5910795420059,156.65913949999958,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
156.67370825000398,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,52,116,up,0.5,-1.0,156.65954241699365,156.67370825000398,157.2567302499956,157.1746516669955,157.75754491699627,157.7742215420003,157.7742215420003,158.2437693749962,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
158.25663029200223,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,52,117,up,0.5,0.5,158.24405079199641,158.25663029200223,158.84254383400548,158.74215487499896,159.3399804590008,159.3399804590008,159.3399804590008,159.51088854200498,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
159.52365241700318,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,53,118,down,0.5,-1.5,159.51146916700236,159.52365241700318,160.1089218749985,160.00908562500263,160.62606304200017,160.62606304200017,160.62606304200017,160.97485195900663,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
160.98027920900495,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,53,119,down,0.5,0.0,160.9752234589978,160.98027920900495,161.57327483399422,161.49062183400383,162.06298683400382,162.06298683400382,162.06298683400382,162.22746237499814,0,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
162.23998808399483,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,54,120,down,0.5,-2.0,162.22777612500067,162.23998808399483,162.82607624999946,162.72789258400735,163.32332037499873,163.32332037499873,163.32332037499873,163.6447696670075,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
163.65669379199971,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,54,121,up,0.5,0.5,163.64507766699535,163.65669379199971,164.2577037919982,164.1576361250045,164.74643437500345,164.74643437500345,164.74643437500345,164.9248969170003,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
164.93005249999987,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,55,122,up,0.5,1.0,164.9253108749981,164.93005249999987,165.52334866700403,165.429724333997,166.01376366699697,166.01376366699697,166.01376366699697,166.17606141700526,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
166.19035575000453,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,55,123,down,0.5,-2.0,166.17637674999423,166.19035575000453,166.77377891700598,166.69077408399608,167.27476116700564,167.29108029199415,167.29108029199415,167.46007141699374,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
167.47547470900463,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,56,124,down,0.5,-2.5,167.46037766699737,167.47547470900463,168.05676445900463,167.9934219590068,168.5574921249936,168.5749584169971,168.5749584169971,168.74513991699496,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
168.7566927089938,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,56,125,up,0.5,1.0,168.74541479200707,168.7566927089938,169.35787150000397,169.25738487500348,169.84674574999372,169.84674574999372,169.84674574999372,170.1091238749941,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
170.114752709007,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,57,126,down,0.5,0.5,170.10946079199493,170.114752709007,170.7256535839988,170.60895595900365,171.24078970900155,171.2240310000052,171.2240310000052,171.52605991699966,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
171.54254862500238,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,57,127,down,0.5,-2.5,171.52645270900393,171.54254862500238,172.14063100000203,172.04076966700086,172.62810295900272,172.62332400000014,172.62332400000014,172.82745174999582,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
172.83995329200116,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,58,128,down,0.5,-3.0,172.8276909999986,172.83995329200116,173.4413209589984,173.3255263339961,173.93998691700108,173.9257132089988,173.9257132089988,174.24503479199484,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
174.25671495900315,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,58,129,down,0.5,0.5,174.245356333995,174.25671495900315,174.84361683399766,174.74252970899397,175.35752420900099,175.35752420900099,175.35752420900099,175.49373608399765,1,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
175.50695079199795,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,59,130,down,0.5,0.0,175.4940298750007,175.50695079199795,176.09009520900145,176.00753937500122,176.57827633399575,176.58964691699657,176.58964691699657,176.613733709004,1,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
176.62332445899665,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,59,131,down,0.5,-3.0,176.61397487499926,176.62332445899665,177.2132824589935,177.12363633399946,177.72499737500038,177.72499737500038,177.72499737500038,178.02466249999998,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
178.02984200000355,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,60,132,up,0.5,-2.5,178.02493541699369,178.02984200000355,178.62407254200662,178.52668341700337,179.1249077090033,179.1249077090033,179.1249077090033,179.8446017499955,0,ccw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
179.85661625000648,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,60,133,down,0.5,0.0,179.84492579200014,179.85661625000648,180.4598402499978,180.34235741700104,180.97418316699623,180.95730495899625,180.95730495899625,181.1329348750005,0,cw,demo2,001,2025-02-12_23h42.31.971,05-adaptive-methods,2024.2.4,None,2025-02-12 23h42.38.378463 -0500,
