thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.041290708002634346,0.049929458007682115,1.0083788330084644,214178,001,2025-02-25_00h08.33.120,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 00h08.37.541324 -0500,
