thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07163675001356751,0.08570979099022225,5.009457540989388,928149,001,2025-02-25_10h25.19.246,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 10h25.25.104615 -0500,
