thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.06419399997685105,0.07615908299339935,5.001045292010531,368613,001,2025-02-25_10h31.09.648,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 10h31.14.582395 -0500,
