thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07392070902278647,0.08804987499024719,1.0061575840227306,603491,001,2025-02-25_00h34.06.071,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 00h34.10.882133 -0500,
