thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.04093683301471174,0.04420337500050664,1.0018171250121668,250157,001,2025-02-25_00h06.26.816,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 00h06.31.047483 -0500,
