thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.04141966695897281,0.04982245800783858,1.007832666975446,370333,001,2025-02-25_00h09.02.869,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 00h09.07.275494 -0500,
