thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0701177500304766,0.08560562500497326,5.001703209010884,279893,001,2025-02-25_10h26.25.561,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 10h26.30.777590 -0500,
