thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07019395899260417,0.0841130000189878,5.001921500021126,675740,001,2025-02-25_10h24.44.841,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 10h24.49.616662 -0500,
