thisRow.t,notes,trial.started,polygon.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.06902304204413667,0.08304162503918633,1.0010160420206375,582680,001,2025-02-25_00h40.40.326,3d-motion-direction-estimation,2024.2.4,None,2025-02-25 00h40.44.700823 -0500,
