thisRow.t,notes,begin_experiment.started,text.started,begin_experiment.stopped,staircase.label,staircase.nReps,staircase.startVal,staircase.maxVal,staircase.minVal,staircase.stepSizes,staircase.stepType,staircase.nUp,staircase.nDown,staircase.nReversals,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.intensity,trial.started,dots.started,dots.stopped,dots_test.started,dots_test.stopped,key_resp.started,text_2.started,trial.stopped,staircase.response,response,participant,session,date,expName,psychopyVersion,frameRate,expStart,
211.24726874998305,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,51,115,up,0.5,2.0,211.23545229196316,211.24726874998305,211.732505958993,212.0332007499528,212.5304664169671,212.5304664169671,212.5304664169671,212.68217174999882,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
212.68836137495236,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,52,116,up,0.5,0.0,212.68291883397615,212.68836137495236,213.18470616696868,213.48738308396423,213.99840795894852,213.9818702089833,213.9818702089833,214.36500379198696,1,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
214.3711254169466,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,52,117,down,0.5,1.5,214.36556958395522,214.3711254169466,214.8659509999561,215.15368020895403,215.64897137496155,215.66366929200012,215.66366929200012,218.91538129199762,0,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
218.9216140419594,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,53,118,down,0.5,-0.5,218.91603874997236,218.9216140419594,219.41570866695838,219.73097720899386,220.21750170894666,220.21379937499296,220.21379937499296,221.21499320899602,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
221.22076349996496,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,53,119,up,0.5,2.0,221.2155259999563,221.22076349996496,221.7314702500007,222.0032239589491,222.5152147919871,222.5152147919871,222.5152147919871,223.1811262089759,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
223.18480733397882,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,54,120,up,0.5,2.0,223.1816877919482,223.18480733397882,223.69837337499484,223.9815132090007,224.48045624996303,224.46651916694827,224.46651916694827,225.03181149996817,0,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
225.0373229169636,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,54,121,down,0.5,-1.0,225.0323191669886,225.0373229169636,225.53308608394582,225.82040645898087,226.33147774997633,226.33147774997633,226.33147774997633,226.69845079199877,0,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
226.70399599999655,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,55,122,up,0.5,2.5,226.69893137499457,226.70399599999655,227.21447229199111,227.4978212499991,227.983238374989,227.99715358397225,227.99715358397225,228.6508812919492,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
228.6636795839877,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,55,123,down,0.5,-1.0,228.65148341696477,228.6636795839877,229.14942316699307,229.46526862494648,229.9637191669899,229.9509467089665,229.9509467089665,230.43213912495412,0,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
230.43819837499177,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,56,124,up,0.5,-0.5,230.43295299995225,230.43819837499177,230.93250670895213,231.2317574589979,231.7304060839815,231.7304060839815,231.7304060839815,231.91876424994553,0,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
231.930430666951,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,56,125,up,0.5,2.5,231.91924845898757,231.930430666951,232.4172415419598,232.71627608395647,233.23142454196932,233.23142454196932,233.23142454196932,233.60131366696442,0,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
233.6138565419824,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,57,126,up,0.5,3.0,233.60202312498586,233.6138565419824,234.11432912497548,234.40015974995913,234.89754574996186,234.89994641696103,234.89994641696103,235.08284954197006,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
235.0971227089758,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,57,127,up,0.5,-0.5,235.0833412919892,235.0971227089758,235.58356762496987,235.89741266699275,236.39857937494526,236.39857937494526,236.39857937494526,236.62711620895425,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
236.63374449999537,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,58,128,up,0.5,3.0,236.62763916695258,236.63374449999537,237.13252795895096,237.43134204199305,237.93040945898974,237.91638979199342,237.91638979199342,238.43481933395378,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
238.44719320896547,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,58,129,down,0.5,-1.0,238.4357108749682,238.44719320896547,238.9328576249536,239.23154116695514,239.71837324998342,239.7310815419769,239.7310815419769,240.11509366700193,0,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
240.12091387499822,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,59,130,down,0.5,-1.0,240.11567337496672,240.12091387499822,240.61611745896516,240.91494545899332,241.4138283749926,241.4138283749926,241.4138283749926,241.7851484999992,0,cw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
241.79702579195146,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,59,131,down,0.5,2.5,241.78581749997102,241.79702579195146,242.2831835419638,242.58047099999385,243.06819816696225,243.0811286669923,243.0811286669923,243.33907229197212,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
243.34708308399422,,,,,cw,60,10,15,0,"[2, 0.5]",lin,1,2,None,0,60,132,down,0.5,2.5,243.33964149997337,243.34708308399422,243.84832429199014,244.13631574995816,244.63335770898266,244.63335770898266,244.63335770898266,244.9484789999551,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
244.954047874955,,,,,ccw,60,-10,0,-15,"[2, 0.5]",lin,2,1,None,1,60,133,up,0.5,-0.5,244.94900191697525,244.954047874955,245.46429395896848,245.74834079196444,246.24713641696144,246.24713641696144,246.24713641696144,246.61610949999886,1,ccw,258488,001,2025-02-27_07h06.21.954,2d-motion-direction-discrimination,2024.2.4,None,2025-02-27 07h06.33.777201 -0500,
