contrast,location,size,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,0.007093166001141071,1.271340791019611,,,,,,,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,-1,0.1,0,0,0,left,0.9451696660835296,None,0,0,0,35,1.2946044580312446,,,,1.2786080830264837,1.868904915987514,2.8174378749681637,left,0.9451696660835296,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,1,0.2,1,1,0,right,0.7063402079511434,None,0,1,1,14,2.8277777910698205,,,,2.8194783329963684,3.415872666053474,4.130057458067313,right,0.7063402079511434,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,1,0.1,2,2,0,left,0.8456695829518139,None,0,2,2,29,4.138763041002676,,,,4.131919707986526,4.728304540971294,5.578296415973455,left,0.8456695829518139,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,-1,0.1,3,3,0,left,0.5981908750254661,None,0,3,3,40,5.583215291029774,,,,5.579485457972623,6.165830458048731,6.7672741250135005,left,0.5981908750254661,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,1,0.4,4,4,0,left,0.6437317499658093,None,0,4,4,1,6.783827707986347,,,,6.769492250052281,7.3662440000334755,8.013560625026003,left,0.6437317499658093,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,-1,0.4,5,5,0,left,0.3646151670254767,None,0,5,5,12,8.02207491605077,,,,8.015622082981281,8.61134529102128,8.981041582999751,left,0.3646151670254767,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,1,0.1,6,6,0,right,0.38749787502456456,None,0,6,6,33,8.989621540997177,,,,8.983041708008386,9.578204708057456,9.967703666072339,right,0.38749787502456456,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,-1,0.4,7,7,0,left,0.34234533400740474,None,0,7,7,11,9.97800941602327,,,,9.969613458029926,10.566701165982522,10.913762666052207,left,0.34234533400740474,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,1,0.4,8,8,0,right,0.22157362499274313,None,0,8,8,5,10.922030166024342,,,,10.915614083060063,11.511292333016172,11.747853707987815,right,0.22157362499274313,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,-1,0.025,9,9,0,left,0.27824454102665186,None,0,9,9,69,11.75645554100629,,,,11.749854500056244,12.34462887502741,12.630893583060242,left,0.27824454102665186,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,1,0.1,10,10,0,right,0.3206341249169782,None,0,10,10,30,12.638835499994457,,,,12.632910041022114,13.228181165992282,13.564037875039503,right,0.3206341249169782,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,1,0.2,11,11,0,right,0.37041500001214445,None,0,11,11,18,13.57822120806668,,,,13.565842083073221,14.161393583053723,14.533747666049749,right,0.37041500001214445,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,-1,0.4,12,12,0,left,0.2857437920756638,None,0,12,12,9,14.544763708021492,,,,14.535719125065953,15.128069916041568,15.417325749993324,left,0.2857437920756638,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,1,0.05,13,13,0,right,1.745773333008401,None,0,13,13,47,15.427931000012904,,,,15.419187040999532,16.01599241606891,17.766848916071467,right,1.745773333008401,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,-1,0.05,14,14,0,right,0.2040447910549119,None,0,14,14,51,17.777943875058554,,,,17.768731374992058,18.36670154100284,18.57944900006987,right,0.2040447910549119,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,-1,0.1,15,15,0,left,0.2996435839449987,None,0,15,15,37,18.58564079098869,,,,18.581125166034326,19.17806583305355,19.48020287498366,left,0.2996435839449987,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,1,0.1,16,16,0,left,0.23436875001061708,None,0,16,16,28,19.488571000052616,,,,19.48206766601652,20.078307625022717,20.317933875019662,left,0.23436875001061708,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,1,0.05,17,17,0,right,0.25258700002450496,None,0,17,17,46,20.327911791042425,,,,20.319949500029907,20.915121791069396,21.180531625053845,right,0.25258700002450496,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,1,0.4,18,18,0,right,0.14581854199059308,None,0,18,18,3,21.18948708300013,,,,21.182611832977273,21.77792995807249,21.930535249994136,right,0.14581854199059308,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,1,0.2,19,19,0,right,0.13371529197320342,None,0,19,19,15,21.9384318330558,,,,21.932517208042555,22.527939207968302,22.66441179101821,right,0.13371529197320342,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,-1,0.2,20,20,0,left,0.5989546249620616,None,0,20,20,22,22.672802999964915,,,,22.666551541071385,23.266658541047946,23.879291499964893,left,0.5989546249620616,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,-1,0.2,21,21,0,left,0.5164379579946399,None,0,21,21,25,23.895669874968007,,,,23.881214583059773,24.47813604096882,24.996762875001878,left,0.5164379579946399,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,-1,0.025,22,22,0,right,0.7348188330652192,None,0,22,22,65,25.00559933297336,,,,24.998719249968417,25.59471554099582,26.333539915969595,right,0.7348188330652192,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,1,0.4,23,23,0,left,0.4466274590231478,None,0,23,23,0,26.34471758303698,,,,26.335704416036606,26.927953083068132,27.380394291016273,left,0.4466274590231478,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,1,0.025,24,24,0,left,0.6725867920322344,None,0,24,24,60,27.388317833072506,,,,27.38240662496537,27.97790779103525,28.663402416044846,left,0.6725867920322344,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,1,0.2,25,25,0,left,0.795035041985102,None,0,25,25,17,28.672434250009246,,,,28.6654538330622,29.261561583029106,30.06305674999021,left,0.795035041985102,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,1,0.05,26,26,0,left,0.936016249936074,None,0,26,26,43,30.071727916016243,,,,30.065172165981494,30.661435374990106,31.60003112500999,left,0.936016249936074,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,-1,0.1,27,27,0,right,0.4159406250109896,None,0,27,27,39,31.610336250043474,,,,31.601275332970545,32.211525916005485,32.63014662498608,right,0.4159406250109896,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,-1,0.1,28,28,0,left,0.5893710840027779,None,0,28,28,41,32.63855679100379,,,,32.631954416050576,33.228082875022665,33.83056925004348,left,0.5893710840027779,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,-1,0.05,29,29,0,left,0.6094696659129113,None,0,29,29,54,33.83949045802001,,,,33.83341920806561,34.42798420798499,35.04706483299378,left,0.6094696659129113,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,-1,0.05,30,30,0,left,0.5046399169368669,None,0,30,30,55,35.05561904096976,,,,35.049127708072774,35.64468420797493,36.15089354105294,left,0.5046399169368669,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,-1,0.05,31,31,0,right,0.5815903329057619,None,0,31,31,49,36.1612677910598,,,,36.152832124964334,36.749752082978375,37.33355516602751,right,0.5815903329057619,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.2,32,32,0,left,0.8145257500000298,None,0,32,32,24,37.34451375005301,,,,37.33508175006136,37.93277420802042,38.76332279096823,left,0.8145257500000298,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.1,33,33,0,left,0.9750327920773998,None,0,33,33,38,38.77069604105782,,,,38.76512591599021,39.36136920796707,40.34816795797087,left,0.9750327920773998,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,1,0.1,34,34,0,right,0.4834855409571901,None,0,34,34,31,40.36144845804665,,,,40.35061725007836,40.94472983304877,41.43651441601105,right,0.4834855409571901,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.4,35,35,0,left,0.8565290840342641,None,0,35,35,10,41.44460662500933,,,,41.43772041599732,42.03269612498116,42.89705641602632,left,0.8565290840342641,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,-1,0.2,36,36,0,left,0.46553216699976474,None,0,36,36,27,42.90579291607719,,,,42.89905391598586,43.49470558296889,43.9637114580255,left,0.46553216699976474,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,1,0.4,37,37,0,right,0.4809303750516847,None,0,37,37,6,43.97189825004898,,,,43.9655947079882,44.56125633302145,45.04727791598998,right,0.4809303750516847,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,1,0.4,38,38,0,right,0.3793062079930678,None,0,38,38,4,45.0553375830641,,,,45.04923687502742,45.6449257080676,46.03005129098892,right,0.3793062079930678,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,1,0.05,39,39,0,left,0.980969208991155,None,0,39,39,45,46.038171333028004,,,,46.031900624977425,46.62815004098229,47.613558583077975,left,0.980969208991155,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,-1,0.2,40,40,0,left,0.6036613750038669,None,0,40,40,23,47.62187754106708,,,,47.61553187505342,48.211402375018224,48.816459625028074,left,0.6036613750038669,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,1,0.05,41,41,0,left,0.41382858308497816,None,0,41,41,42,48.82790733303409,,,,48.818388832965866,49.411350541049615,49.829611958004534,left,0.41382858308497816,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,1,0.2,42,42,0,right,0.2977442080155015,None,0,42,42,20,49.83811112504918,,,,49.831469124997966,50.42824966600165,50.72970741603058,right,0.2977442080155015,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,1,0.2,43,43,0,right,0.36634087504353374,None,0,43,43,19,50.74385487497784,,,,50.731109625077806,51.32806783297565,51.69723170797806,right,0.36634087504353374,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,-1,0.2,44,44,0,left,0.28906045900657773,None,0,44,44,26,51.704990957980044,,,,51.69903683301527,52.294915458071046,52.597176915965974,left,0.28906045900657773,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,1,0.025,45,45,0,right,0.44022987491916865,None,0,45,45,61,52.61144925002009,,,,52.59888729103841,53.19473824999295,53.64657916605938,right,0.44022987491916865,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,1,0.025,46,46,0,left,0.18909200001507998,None,0,46,46,58,53.655075666029006,,,,53.648528333054855,54.24486654100474,54.4467732909834,left,0.18909200001507998,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,-1,0.4,47,47,0,left,0.35520195902790874,None,0,47,47,13,54.45561308297329,,,,54.44879812502768,55.04473012499511,55.413412958034314,left,0.35520195902790874,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,1,0.025,48,48,0,left,0.5746075420174748,None,0,48,48,56,55.422321415971965,,,,55.415456000017,56.01136170804966,56.59738408296835,left,0.5746075420174748,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,-1,0.4,49,49,0,right,0.6144493340980262,None,0,49,49,8,56.60555054107681,,,,56.59937108296435,57.19454220798798,57.81406733300537,right,0.6144493340980262,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,1,0.025,50,50,0,right,0.5994513330515474,None,0,50,50,59,57.828157540992834,,,,57.81594150001183,58.41143262502737,59.013617250020616,right,0.5994513330515474,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,-1,0.025,51,51,0,right,0.2873140840092674,None,0,51,51,64,59.021801625029184,,,,59.015579457976855,59.611530250054784,59.900743999984115,right,0.2873140840092674,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,-1,0.4,52,52,0,left,0.5378366250079125,None,0,52,52,7,59.91123391606379,,,,59.90332954097539,60.500010665971786,61.047107583028264,left,0.5378366250079125,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.025,53,53,0,right,0.4642835829872638,None,0,53,53,66,61.055715000024065,,,,61.049150875071064,61.64452441607136,62.11380058305804,right,0.4642835829872638,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,-1,0.1,54,54,0,right,0.7154739999677986,None,0,54,54,36,62.12244387506507,,,,62.11572404101025,62.71132395800669,63.42989354103338,right,0.7154739999677986,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,-1,0.05,55,55,0,left,0.5005363329546526,None,0,55,55,53,63.43882325000595,,,,63.431851124973036,64.02815104101319,64.53359129105229,left,0.5005363329546526,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.05,56,56,0,left,0.46747070807032287,None,0,56,56,52,64.5444996249862,,,,64.53565425006673,65.13225758296903,65.61375374998897,left,0.46747070807032287,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,1,0.1,57,57,0,right,0.2639675420941785,None,0,57,57,34,65.62252529105172,,,,65.61573170800693,66.21175454102922,66.48116466600914,right,0.2639675420941785,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,1,0.05,58,58,0,right,0.3776469170115888,None,0,58,58,48,66.48896645801142,,,,66.48325699998531,67.07805637503043,67.4637484580744,right,0.3776469170115888,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,-1,0.025,59,59,0,right,0.5860604579793289,None,0,59,59,68,67.47298716602381,,,,67.46602595807053,68.13677329104394,68.72997358301654,right,0.5860604579793289,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,-1,0.2,60,60,0,right,0.5824857080588117,None,0,60,60,21,68.73857629101258,,,,68.73214270803146,69.32817116600927,69.9141317079775,right,0.5824857080588117,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,1,0.1,61,61,0,left,0.9271540829213336,None,0,61,61,32,69.92240712500643,,,,69.91594012500718,70.51145016599912,71.44671012507752,left,0.9271540829213336,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,-1,0.025,62,62,0,left,0.43891074997372925,None,0,62,62,63,71.45390924997628,,,,71.44852129102219,72.04469179105945,72.4969407080207,left,0.43891074997372925,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,1,0.025,63,63,0,right,0.7656902080634609,None,0,63,63,57,72.5057815409964,,,,72.49885404098313,73.09488054097164,73.86386849998962,right,0.7656902080634609,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,1,0.4,64,64,0,right,0.44716400001198053,None,0,64,64,2,73.87273775006179,,,,73.86602795799263,74.46135470806621,74.9146627499722,right,0.44716400001198053,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,1,0.2,65,65,0,right,1.1712612910196185,None,0,65,65,16,74.92822995805182,,,,74.91649079101626,75.51131883298513,76.68459874996915,right,1.1712612910196185,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,-1,0.05,66,66,0,left,0.7264561660122126,None,0,66,66,50,76.6947212080704,,,,76.68646137497853,77.28401287505403,78.01282479101792,left,0.7264561660122126,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,-1,0.025,67,67,0,left,1.3137133750133216,None,0,67,67,67,78.01980670797639,,,,78.0148562079994,78.61173416604288,79.93071612506174,left,1.3137133750133216,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,1,0.025,68,68,0,right,0.44295866694301367,None,0,68,68,62,79.94479674997274,,,,79.93232895806432,80.52844433300197,80.98071491601877,right,0.44295866694301367,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-05,1,0.05,69,69,0,left,1.1261576669057831,None,0,69,69,44,80.99000066600274,,,,80.98334683303256,81.5781620410271,82.7130722909933,left,1.1261576669057831,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.2,70,0,1,right,0.7487133749527857,None,1,0,70,24,82.72082679101732,,,,82.71515154105145,83.3116656250786,84.06484916596673,right,0.7487133749527857,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,1,0.05,71,1,1,right,0.832531874999404,None,1,1,71,43,84.07290712499525,,,,84.06719966605306,84.66175020800438,85.4970565000549,right,0.832531874999404,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,1,0.2,72,2,1,right,0.5246437080204487,None,1,2,72,19,85.50517237500753,,,,85.49886237503961,86.09470420796424,86.63038933300413,right,0.5246437080204487,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.4,73,3,1,left,0.7840376250678673,None,1,3,73,10,86.63930200005416,,,,86.63243250001688,87.22816587507259,88.01766720798332,left,0.7840376250678673,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,1,0.05,74,4,1,right,0.599854875006713,None,1,4,74,42,88.02797141601332,,,,88.01975879096426,88.61137833306566,89.21380000002682,right,0.599854875006713,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,-1,0.025,75,5,1,right,0.6373860000167042,None,1,5,75,67,89.2222376660211,,,,89.21594520797953,89.81178162503056,90.45048450003378,right,0.6373860000167042,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.05,76,6,1,left,0.6884144579526037,None,1,6,76,52,90.4614231659798,,,,90.452621000004,91.0447001659777,91.74670787504874,left,0.6884144579526037,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,1,0.1,77,7,1,right,0.9847777499817312,None,1,7,77,31,91.75476833304856,,,,91.74861629097722,92.34434320800938,93.3344102500705,right,0.9847777499817312,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,1,0.2,78,8,1,right,0.5501093750353903,None,1,8,78,20,93.34463133302052,,,,93.33631908299867,93.93305037496611,94.49800254101865,right,0.5501093750353903,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,1,0.025,79,9,1,right,0.5013197499793023,None,1,9,79,60,94.50660370802507,,,,94.49990783305839,95.09473670797888,95.60028262506239,right,0.5013197499793023,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,-1,0.4,80,10,1,left,0.3882525829831138,None,1,10,80,13,95.61146691604517,,,,95.60234695801046,96.19476283306722,96.5968260000227,left,0.3882525829831138,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,1,0.025,81,11,1,right,0.4729795840103179,None,1,11,81,57,96.60532129101921,,,,96.59874079097062,97.19409016601276,97.6804171249969,right,0.4729795840103179,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,1,0.2,82,12,1,right,0.547776999999769,None,1,12,82,17,97.68893408298027,,,,97.68232987506781,98.27725754107814,98.83087570802309,right,0.547776999999769,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,-1,0.2,83,13,1,left,0.566880458034575,None,1,13,83,25,98.83919916604646,,,,98.83273179107346,99.42806579102762,99.9969660830684,left,0.566880458034575,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,1,0.4,84,14,1,left,0.5489612079691142,None,1,14,84,3,100.00519620801788,,,,99.99880000005942,100.59500900004059,101.14689733297564,left,0.5489612079691142,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,-1,0.05,85,15,1,right,0.5123462500050664,None,1,15,85,50,101.15591970807873,,,,101.14896904106718,101.74471975001507,102.26351458299905,right,0.5123462500050664,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-07,-1,0.2,86,16,1,left,1.0632404170464724,None,1,16,86,22,102.27239858300891,,,,102.26556095806882,102.86067404097412,103.92999704100657,left,1.0632404170464724,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,-1,0.05,87,17,1,right,0.5896034999750555,None,1,17,87,49,103.93807995796669,,,,103.93196454097051,104.52725233300589,105.13078783301171,right,0.5896034999750555,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,-1,0.1,88,18,1,left,0.43342579097952694,None,1,18,88,40,105.1395867910469,,,,105.13287854101509,105.7283893750282,106.16742279101163,left,0.43342579097952694,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.001,-1,0.025,89,19,1,right,0.42634179105516523,None,1,19,89,66,106.17804687505122,,,,106.16936816601083,106.77858966600616,107.21407183306292,right,0.42634179105516523,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.01,1,0.4,90,20,1,right,0.4085940408986062,None,1,20,90,4,107.2219408750534,,,,107.21604154107627,107.82855075004045,108.24693970801309,right,0.4085940408986062,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1.0,-1,0.2,91,21,1,left,0.2558000839781016,None,1,21,91,27,108.25587958307005,,,,108.24880795797799,108.84499962499831,109.11382741597481,left,0.2558000839781016,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
0.1,1,0.1,92,22,1,right,0.2302665839670226,None,1,22,92,33,109.12203225004487,,,,109.11564537498634,109.71152204100508,109.94726220797747,right,0.2302665839670226,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
1e-09,-1,0.4,93,23,1,left,0.5074193750042468,None,1,23,93,7,109.95575729105622,,,,109.94917458307464,110.562229125062,111.07865058304742,left,0.5074193750042468,None,demo,001,2025-01-26_14h53.57.070,contrast_sensitivity,2024.2.4,None,2025-01-26 14h54.03.030954 -0500,
