contrast,location,size,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1.0,1,0.05,69,9,1,right,0.2740878330077976,None,1,9,69,41,72.13477954093833,,,,72.12829129095189,72.7241100409301,73.01011195790488,right,0.2740878330077976,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1.0,-1,0.025,70,10,1,left,0.47507058293558657,None,1,10,70,59,73.01872533292044,,,,73.01234799996018,73.60709937498905,74.09257712494582,left,0.47507058293558657,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.05,1,0.4,71,11,1,right,0.30326591699849814,None,1,11,71,3,74.10157504095696,,,,74.09471441595815,74.6904505409766,74.99664583301637,right,0.30326591699849814,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1e-08,-1,0.2,72,12,1,right,0.35485829098615795,None,1,12,72,18,75.00723216601182,,,,74.99859545798972,75.59440912492573,75.95911179098766,right,0.35485829098615795,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1e-08,-1,0.4,73,13,1,left,0.6269158750073984,None,1,13,73,6,75.96821291593369,,,,75.96123316593003,76.55729949998204,77.19351962499786,left,0.6269158750073984,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1e-08,1,0.1,74,14,1,right,0.8064299159450457,None,1,14,74,24,77.20247812499292,,,,77.19569783296902,77.79162129096221,78.60952758300118,right,0.8064299159450457,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1e-08,1,0.4,75,15,1,right,0.35205250000581145,None,1,15,75,0,78.61818404099904,,,,78.61151870794129,79.20701491599903,79.56267675000709,right,0.35205250000581145,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.05,1,0.1,76,16,1,right,0.37469587509986013,None,1,16,76,27,79.57356662501115,,,,79.56466199993156,80.16136212495621,80.5426062499173,right,0.37469587509986013,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.05,1,0.2,77,17,1,right,0.2513960829237476,None,1,17,77,15,80.55134274996817,,,,80.54468604095746,81.14060845796485,81.39745554095134,right,0.2513960829237476,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.0001,-1,0.4,78,18,1,left,0.8732052919222042,None,1,18,78,7,81.40601179096848,,,,81.39920262491796,81.99477633298375,82.87623733293731,left,0.8732052919222042,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.1,1,0.4,79,19,1,right,0.4158071670681238,None,1,19,79,4,82.8858036249876,,,,82.87828724994324,83.47410566592589,83.89283108292148,right,0.4158071670681238,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.0001,-1,0.1,80,20,1,right,0.4022812080802396,None,1,20,80,31,83.9022697500186,,,,83.89483033295255,84.49059324990958,84.89603512501344,right,0.4022812080802396,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.05,1,0.025,81,21,1,right,0.40703387500252575,None,1,21,81,51,84.90704650001135,,,,84.89802291593514,85.4949878329644,85.9093802080024,right,0.40703387500252575,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.0001,-1,0.025,82,22,1,right,0.5448088749544695,None,1,22,82,55,85.91766204091255,,,,85.9112445829669,86.50718524993863,87.05904504097998,right,0.5448088749544695,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.1,1,0.05,83,23,1,right,0.4201720419805497,None,1,23,83,40,87.0679852910107,,,,87.06113699998241,87.65763645793777,88.07939808291849,right,0.4201720419805497,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1.0,1,0.4,84,24,1,right,0.36459833406843245,None,1,24,84,5,88.09052562492434,,,,88.0815435409313,88.6772782499902,89.04629554098938,right,0.36459833406843245,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1e-08,-1,0.05,85,25,1,right,0.5481144589139149,None,1,25,85,42,89.05698824999854,,,,89.04831283295061,89.64465520798694,90.19566970795859,right,0.5481144589139149,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.05,-1,0.05,86,26,1,left,0.7161398750031367,None,1,26,86,45,90.2069860829506,,,,90.19757887499873,90.80757474992424,91.52600508299656,left,0.7161398750031367,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.05,-1,0.025,87,27,1,right,0.5451691660564393,None,1,27,87,57,91.53430549998302,,,,91.52791062498,92.1236607079627,92.67611195798963,right,0.5451691660564393,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1.0,-1,0.4,88,28,1,left,0.40590954094659537,None,1,28,88,11,92.68497649999335,,,,92.67819983290974,93.27381012495607,93.69374874990899,left,0.40590954094659537,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1.0,-1,0.05,89,29,1,left,0.3801568748895079,None,1,29,89,47,93.70279141596984,,,,93.6958472909173,94.29052112495992,94.67601133300923,left,0.3801568748895079,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
1.0,1,0.025,90,30,1,right,0.3845822090515867,None,1,30,90,53,94.68594862497412,,,,94.67817699990701,95.27401383290999,95.66360170801636,right,0.3845822090515867,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
0.01,1,0.1,91,31,1,right,0.3126354169799015,None,1,31,91,26,95.67362370796036,,,,95.66548554098699,96.26100591593422,96.57643299992196,right,0.3126354169799015,None,demo2,001,2025-01-26_16h43.44.651,contrast_sensitivity,2024.2.4,None,2025-01-26 16h43.52.942056 -0500,
