contrast,location,n_cycles,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
1,1,8,167,47,2,right,0.1695242919959128,None,2,47,167,41,226.08383245801087,,,,226.07581620803103,226.67332900001202,226.85240520804655,right,0.1695242919959128,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,16,168,48,2,right,0.10086249990854412,None,2,48,168,56,226.86080283299088,,,,226.85454029100947,227.45076445804443,227.55743629101198,right,0.10086249990854412,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,4,169,49,2,left,0.3041374159511179,None,2,49,169,24,227.56708641606383,,,,227.55936579103582,228.15485595806967,228.46902641607448,left,0.3041374159511179,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,8,170,50,2,right,0.34543320804368705,None,2,50,170,36,228.47810525004752,,,,228.47105120797642,229.06738025008235,229.41942212497815,right,0.34543320804368705,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,-1,16,171,51,2,left,0.6152028749929741,None,2,51,171,54,229.42781849997118,,,,229.42164924996905,230.01738704100717,230.63695208297577,left,0.6152028749929741,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,8,172,52,2,left,0.39326079096645117,None,2,52,172,47,230.6449985409854,,,,230.6392487080302,231.23328587505966,231.63500383298378,left,0.39326079096645117,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,1,173,53,2,left,0.1730827500578016,None,2,53,173,0,231.6413854160346,,,,231.6364382080501,232.23449295805767,232.41823375003878,left,0.1730827500578016,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,2,174,54,2,left,0.15849887498188764,None,2,54,174,20,232.42461070802528,,,,232.41960245801602,233.00703508302104,233.1702921250835,left,0.15849887498188764,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,4,175,55,2,right,0.2303522500442341,None,2,55,175,26,233.18408595805522,,,,233.17238208302297,233.7851534159854,234.01914204098284,right,0.2303522500442341,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,1,176,56,2,left,0.18305195809807628,None,2,56,176,11,234.03399795806035,,,,234.02035950007848,234.61745458305813,234.80321991606615,left,0.18305195809807628,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,1,16,177,57,2,right,0.3136922080302611,None,2,57,177,53,234.81748841598164,,,,234.8053187080659,235.40091383305844,235.7195072909817,right,0.3136922080302611,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,4,178,58,2,left,0.069990542,None,2,58,178,35,235.7265572079923,,,,235.72180679102894,236.31648166605737,236.38857012498192,left,0.069990542,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,2,179,59,2,left,0.22013999905902892,None,2,59,179,14,236.39976075000595,,,,236.39076225005556,236.98426262498833,237.2106990000466,left,0.22013999905902892,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,1,1,180,0,3,right,0.13161683292128146,None,3,0,180,4,237.21703520801384,,,,237.21210391598288,237.8187715,237.95351083297282,right,0.13161683292128146,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,1,2,181,1,3,right,0.043670625,None,3,1,181,16,237.96201995806769,,,,237.95591570797842,238.55073245801032,238.60406016604975,right,0.043670625,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,16,182,2,3,right,0.26927474909462035,None,3,2,182,49,238.6124933330575,,,,238.60614862502553,239.20009525003843,239.47101962508168,right,0.26927474909462035,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,-1,4,183,3,3,right,0.374739958,None,3,3,183,31,239.4829077500617,,,,239.47265666606836,240.06659587507602,240.4527146660257,right,0.374739958,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,-1,4,184,4,3,left,0.32366004190407693,None,3,4,184,33,240.46174175001215,,,,240.4551734579727,241.05068445799407,241.38670095801353,left,0.32366004190407693,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,1,185,5,3,left,0.20523062406573445,None,3,5,185,10,241.3949320410611,,,,241.38920291606337,241.9840862500714,242.20364358299412,left,0.20523062406573445,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,-1,2,186,6,3,left,0.02442675,None,3,6,186,21,242.21096979104914,,,,242.20601199998055,242.8010369159747,242.83601241605356,left,0.02442675,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,4,187,7,3,left,0.022138750064186752,None,3,7,187,35,242.84429333300795,,,,242.83834374998696,243.43311316601466,243.4684138330631,left,0.022138750064186752,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,-1,4,188,8,3,left,0.20483220799360424,None,3,8,188,30,243.47390191606246,,,,243.4699892080389,244.05560058297124,244.26987237506546,left,0.20483220799360424,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,1,2,189,9,3,right,0.025862417,None,3,9,189,17,244.27833041606937,,,,244.27197487500962,244.86749299999792,244.90347045799717,right,0.025862417,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,-1,8,190,10,3,left,0.3394851670600474,None,3,10,190,42,244.910653,,,,244.9057800830342,245.50070237508044,245.85230587504338,left,0.3394851670600474,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,8,191,11,3,right,0.42426833300851285,None,3,11,191,37,245.86048720800318,,,,245.8544627079973,246.44991462503094,246.88501120801084,right,0.42426833300851285,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,4,192,12,3,left,0.5515257080551237,None,3,12,192,26,246.89023354102392,,,,246.88647079106886,247.471685,248.03709083306603,left,0.5515257080551237,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,1,193,13,3,left,0.14733079099096358,None,3,13,193,0,248.0450621250784,,,,248.03931483300403,248.63397758302744,248.78697450004984,left,0.14733079099096358,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,-1,1,194,14,3,left,0.14926933299284428,None,3,14,194,9,248.7957327910699,,,,248.78941679105628,249.38386975007597,249.53449250000995,left,0.14926933299284428,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,2,195,15,3,left,0.068922541,None,3,15,195,20,249.54007687501144,,,,249.53587945806794,250.13419379107654,250.20747512497474,left,0.068922541,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,8,196,16,3,left,0.18077408301178366,None,3,16,196,38,250.2170367910294,,,,250.20997195807286,250.80534225003794,250.98996979102958,left,0.18077408301178366,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,2,197,17,3,left,0.3884577080607414,None,3,17,197,14,251.00050054106396,,,,250.99206991598476,251.5886657909723,251.98605250008404,left,0.3884577080607414,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,1,8,198,18,3,right,0.2969627489801496,None,3,18,198,41,251.99538654100616,,,,251.98889866599347,252.5841077,252.88691454101354,right,0.2969627489801496,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,-1,1,199,19,3,left,0.288282499,None,3,19,199,7,252.89359370805323,,,,252.88860975007992,253.48377200006507,253.7859086659737,left,0.288282499,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,16,200,20,3,left,0.3412120830034837,None,3,20,200,56,253.79464750003535,,,,253.78834774997085,254.38375804107636,254.73486187506933,left,0.3412120830034837,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,16,201,21,3,left,0.3893885830184445,None,3,21,201,50,254.74001425004099,,,,254.73614612501115,255.33363570808433,255.73607987503055,left,0.3893885830184445,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,-1,2,202,22,3,left,0.6077372080180794,None,3,22,202,18,255.75164195802063,,,,255.7372802910395,256.3332654580008,256.9536372500006,left,0.6077372080180794,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,1,16,203,23,3,right,0.3242219159146771,None,3,23,203,52,256.96793033299036,,,,256.95581808302086,257.5497463750653,257.8861145830015,right,0.3242219159146771,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,2,204,24,3,left,0.31313324999064207,None,3,24,204,13,257.8948856659699,,,,257.8880661249859,258.4848379,258.8067386660259,left,0.31313324999064207,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,8,205,25,3,left,0.22568283299915493,None,3,25,205,44,258.8173337910557,,,,258.80810925003607,259.4042253330117,259.6351284580305,left,0.22568283299915493,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,1,1,206,26,3,right,0.082483833,None,3,26,206,5,259.6414164160378,,,,259.63674570806324,260.2344332910143,260.32021466607694,right,0.082483833,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,1,8,207,27,3,right,0.1332301249494776,None,3,27,207,40,260.32734208297916,,,,260.3226821660064,260.9176020830637,261.0529857079964,right,0.1332301249494776,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,-1,16,208,28,3,left,0.17405416595283896,None,3,28,208,57,261.06034433306195,,,,261.05535591603257,261.6497746660607,261.8351166660432,left,0.17405416595283896,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,16,209,29,3,left,0.025623957975767553,None,3,29,209,59,261.8418082080316,,,,261.8369203750044,262.43318008305505,262.4686767500825,left,0.025623957975767553,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,16,210,30,3,left,0.11852037499193102,None,3,30,210,58,262.4750011659926,,,,262.4704268750502,263.07134004100226,263.2027267910307,left,0.11852037499193102,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,1,4,211,31,3,right,0.074345041,None,3,31,211,29,263.2114409999922,,,,263.20503637497313,263.80152425006963,263.88692833296955,right,0.074345041,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,1,212,32,3,left,0.11864041606895626,None,3,32,212,11,263.90066937496886,,,,263.8890739160124,264.4841175409965,264.6067965410184,left,0.11864041606895626,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,8,213,33,3,left,0.20096608297899365,None,3,33,213,36,264.617173,,,,264.6088922909694,265.2088059580419,265.41927458299324,left,0.20096608297899365,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,-1,16,214,34,3,left,0.5903852500487119,None,3,34,214,54,265.4339681660058,,,,265.4214072910836,266.0173491250025,266.61991541599855,left,0.5903852500487119,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,1,215,35,3,left,0.24291683291085064,None,3,35,215,8,266.6281592079904,,,,266.6218809579732,267.2177596660331,267.4706177080516,left,0.24291683291085064,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,-1,16,216,36,3,right,0.5922067919746041,None,3,36,216,55,267.4839416249888,,,,267.4727710830048,268.08449679100886,268.6861563330749,right,0.5922067919746041,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,2,217,37,3,left,0.34218983293976635,None,3,37,217,23,268.7008954579942,,,,268.6883745830273,269.3004263,269.6523369579809,left,0.34218983293976635,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,4,218,38,3,right,0.2890211659250781,None,3,38,218,27,269.65821100003086,,,,269.6541056249989,270.2496210000245,270.5531612080522,right,0.2890211659250781,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,8,219,39,3,left,0.1735478329937905,None,3,39,219,47,270.5614516660571,,,,270.5552500410704,271.15105125005357,271.3364448330831,left,0.1735478329937905,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,4,220,40,3,left,0.2480644159950316,None,3,40,220,32,271.3454436659813,,,,271.3386212909827,271.93361441604793,272.18616691604257,left,0.2480644159950316,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,4,221,41,3,right,0.22804183303378522,None,3,41,221,25,272.1936943749897,,,,272.1884823750006,272.80130200006533,273.0362101250794,right,0.22804183303378522,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,-1,1,222,42,3,left,0.9059108330402523,None,3,42,222,6,273.04405575001147,,,,273.0384496659972,273.6336751660565,274.55342950008344,left,0.9059108330402523,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,2,223,43,3,right,0.060940457973629236,None,3,43,223,15,274.5616830000654,,,,274.55560958303977,275.1507091,275.21971458301414,right,0.060940457973629236,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,1,224,44,3,left,0.3339526249328628,None,3,44,224,2,275.2274662910495,,,,275.22197295806836,275.8174988750834,276.1565534580732,left,0.3339526249328628,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,4,225,45,3,left,0.12666645797435194,None,3,45,225,34,276.1672863,,,,276.15846879105084,276.7538227500627,276.8852108330466,left,0.12666645797435194,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,4,226,46,3,left,0.1854193330509588,None,3,46,226,24,276.89076395798475,,,,276.88686737499665,277.4830238750437,277.67118395806756,left,0.1854193330509588,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,8,227,47,3,left,0.030158457928337157,None,3,47,227,46,277.6829514160054,,,,277.67261512507685,278.267324,278.3032860830426,left,0.030158457928337157,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,8,228,48,3,right,0.2572026669513434,None,3,48,228,39,278.31202933297027,,,,278.30538000003435,278.91733912506606,279.18707620806526,right,0.2572026669513434,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,1,229,49,3,right,0.13253266690298915,None,3,49,229,3,279.19560645800084,,,,279.18898529105354,279.78390775003936,279.91967212501913,right,0.13253266690298915,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,1,4,230,50,3,right,0.070892958,None,3,50,230,28,279.92876504105516,,,,279.9218562080059,280.5174843330169,280.59137504105456,right,0.070892958,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,16,231,51,3,right,0.5375710829393938,None,3,51,231,48,280.5994926249841,,,,280.5932370000519,281.1889620410511,281.73662812507246,right,0.5375710829393938,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,-1,2,232,52,3,left,0.20629662403371185,None,3,52,232,19,281.7453315000748,,,,281.7388106660219,282.3340489580296,282.55285595799796,left,0.20629662403371185,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,-1,8,233,53,3,left,0.1305621659848839,None,3,53,233,45,282.5615730830468,,,,282.5550272500841,283.1517590410076,283.2862595410552,left,0.1305621659848839,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,2,234,54,3,left,0.17926129105035216,None,3,54,234,22,283.2945526660187,,,,283.28828608302865,283.8832418330712,284.0700071660103,left,0.17926129105035216,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,1,16,235,55,3,right,0.12184170796535909,None,3,55,235,53,284.0789755830774,,,,284.0722468,284.66642708308063,284.8013204160379,right,0.12184170796535909,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,2,236,56,3,right,0.1255664989585057,None,3,56,236,12,284.8081601250451,,,,284.80325850006193,285.3997235830175,285.53609204106033,right,0.1255664989585057,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,1,237,57,3,left,0.24516595795284957,None,3,57,237,1,285.54346512502525,,,,285.5379493330838,286.1342123330105,286.38650074996985,left,0.24516595795284957,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,16,238,58,3,right,0.26910208305343986,None,3,58,238,51,286.39502841606736,,,,286.38858250004705,286.98411129100714,287.2568852080731,right,0.26910208305343986,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,-1,8,239,59,3,left,0.2883641249500215,None,3,59,239,43,287.2671964580659,,,,287.2588981660083,287.85587254108395,288.15312241599895,left,0.2883641249500215,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,1,240,0,4,left,0.9141946251038462,None,4,0,240,3,288.1596532079857,,,,288.15514716599137,288.7510604580166,289.66937454103027,left,0.9141946251038462,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,-1,2,241,1,4,left,0.6656486249994487,None,4,1,241,21,289.6776712910505,,,,289.6714825000381,290.2675190829905,290.93622466607485,left,0.6656486249994487,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,1,8,242,2,4,left,0.9204993749735877,None,4,2,242,36,290.9440800830489,,,,290.9386249160161,291.53364295803476,292.4680163,left,0.9204993749735877,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,-1,2,243,3,4,left,0.5150980410398915,None,4,3,243,18,292.47399666602723,,,,292.4695418330375,293.0673641250469,293.58520191605203,left,0.5150980410398915,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,8,244,4,4,right,0.4670322920428589,None,4,4,244,39,293.59200070798397,,,,293.5865986250574,294.18398808303755,294.65439012506977,right,0.4670322920428589,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1e-08,-1,4,245,5,4,left,0.3552660410059616,None,4,5,245,30,294.66640920797363,,,,294.6557764579775,295.25074087502435,295.6197300410131,left,0.3552660410059616,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,4,246,6,4,left,0.3565611660014838,None,4,6,246,34,295.6280680000782,,,,295.62183808302507,296.2344487500377,296.6027014160063,left,0.3565611660014838,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,16,247,7,4,left,0.7340938739944249,None,4,7,247,49,296.6095452910522,,,,296.60503116599284,297.2178556660656,297.9558147500502,left,0.7340938739944249,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,1,248,8,4,right,0.5138392910594121,None,4,8,248,1,297.9664544580737,,,,297.95736337499693,298.55516966606956,299.0736304160673,right,0.5138392910594121,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,4,249,9,4,left,0.45110370800830424,None,4,9,249,35,299.0837262910791,,,,299.0763095000293,299.66980279097334,300.13457850005943,left,0.45110370800830424,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,1,250,10,4,left,0.4761008749483153,None,4,10,250,2,300.1408414160833,,,,300.1361782080494,300.7339624579763,301.2197790830396,left,0.4761008749483153,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,2,251,11,4,left,0.37764858291484416,None,4,11,251,20,301.2278097909875,,,,301.22221454104874,301.8173566660844,302.2029209160246,left,0.37764858291484416,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,2,252,12,4,left,0.3087955410592258,None,4,12,252,22,302.21145545807667,,,,302.2054186250316,302.80522429104894,303.1191082079895,left,0.3087955410592258,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
1,-1,1,253,13,4,left,0.24625383305829018,None,4,13,253,11,303.12850716605317,,,,303.12139716604725,303.71766091603786,303.9700407080818,left,0.24625383305829018,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,-1,8,254,14,4,left,0.22665179101750255,None,4,14,254,43,303.97771908307914,,,,303.9722707910696,304.5673274160363,304.8031460000202,left,0.22665179101750255,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,8,255,15,4,left,0.4029291240731254,None,4,15,255,38,304.8110619999934,,,,304.8051872,305.40083962504286,305.80686329107266,left,0.4029291240731254,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,1,2,256,16,4,right,0.3728209160035476,None,4,16,256,14,305.8170638750307,,,,305.80923300003633,306.40514395805076,306.78650129097514,right,0.3728209160035476,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.01,-1,16,257,17,4,left,0.4656440831022337,None,4,17,257,56,306.7942306660116,,,,306.78886287508067,307.38308329100255,307.8531071660109,left,0.4656440831022337,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,16,258,18,4,left,0.25912979105487466,None,4,18,258,58,307.8591445409693,,,,307.85460570803843,308.46759145800024,308.7364609580254,left,0.25912979105487466,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,4,259,19,4,right,0.34590141603257507,None,4,19,259,25,308.7452345000347,,,,308.73844487499446,309.33878104097676,309.68918237497564,right,0.34590141603257507,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.0001,1,8,260,20,4,right,0.2463205000385642,None,4,20,260,37,309.70032362500206,,,,309.6904394,310.2883269999875,310.54128412506543,right,0.2463205000385642,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,2,261,21,4,right,0.33480149903334677,None,4,21,261,15,310.55030979099683,,,,310.54320737498347,311.132881,311.47340512496885,right,0.33480149903334677,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.05,1,4,262,22,4,right,0.163020083,None,4,22,262,27,311.4836859999923,,,,311.47554420807865,312.0716567080235,312.24392845807597,right,0.163020083,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
0.1,-1,1,263,23,4,left,0.1138341249898076,None,4,23,263,10,312.24964758299757,,,,312.24567737500183,312.83684337500017,312.9537518330617,left,0.1138341249898076,None,demo,001,2025-02-03_13h56.33.003,contrast_sensitivity,2024.2.4,None,2025-02-03 13h56.51.908240 -0500
