contrast,location,size,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,0.0066784999798983335,54.971873416914605,,,,,,,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.025,0,0,0,right,3.1373142920201644,None,0,0,0,55,54.98534829192795,,,,54.97898808296304,55.572584499954246,58.71726833295543,right,3.1373142920201644,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.4,1,1,0,left,0.4426732499850914,None,0,1,1,0,58.72628087492194,,,,58.71920449996833,59.31527616688982,59.767162291915156,left,0.4426732499850914,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.4,2,2,0,left,0.3153199589578435,None,0,2,2,8,59.7755182919791,,,,59.769085332984105,60.36552374996245,60.68422904191539,left,0.3153199589578435,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.05,3,3,0,right,0.4098050419706851,None,0,3,3,45,60.692786791943945,,,,60.686459166929126,61.28211779193953,61.70056508295238,right,0.4098050419706851,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.05,4,4,0,left,0.10295412491541356,None,0,4,4,43,61.70905583293643,,,,61.70274458290078,62.298866457887925,62.405099541996606,left,0.10295412491541356,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.1,5,5,0,left,0.4472410830203444,None,0,5,5,35,62.41418491699733,,,,62.40704574994743,63.00354020798113,63.45449599996209,left,0.4472410830203444,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.1,6,6,0,right,0.27699170797131956,None,0,6,6,26,63.46523458289448,,,,63.456431957893074,64.0657776669832,64.3517760419054,right,0.27699170797131956,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.2,7,7,0,right,0.13575712498277426,None,0,7,7,17,64.36546566698235,,,,64.35371179191861,64.94893629197031,65.08720979199279,right,0.13575712498277426,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.05,8,8,0,right,0.23480391700286418,None,0,8,8,40,65.09840445790906,,,,65.08910449990071,65.68186987494119,65.92160070792306,right,0.23480391700286418,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.4,9,9,0,left,11.831607874948531,None,0,9,9,9,65.93168524990324,,,,65.92345841694623,66.52022095792927,78.35368587495759,left,11.831607874948531,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.05,10,10,0,left,0.3792082089930773,None,0,10,10,47,78.36513883294538,,,,78.35558087495156,78.9535942079965,79.33581091696396,left,0.3792082089930773,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.2,11,11,0,left,0.39045091706793755,None,0,11,11,12,79.3479982499266,,,,79.33694324991666,79.93230262491852,80.33494933298789,left,0.39045091706793755,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.2,12,12,0,right,0.2585752079030499,None,0,12,12,15,80.34360291692428,,,,80.33695420797449,80.93215541692916,81.20020429196302,right,0.2585752079030499,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.1,13,13,0,right,0.25020912499167025,None,0,13,13,28,81.20868270797655,,,,81.20209337491542,81.79850545793306,82.0510690829251,right,0.25020912499167025,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.2,14,14,0,left,0.26026208396069705,None,0,14,14,21,82.05980941699818,,,,82.05292262497824,82.64860870793927,82.91738608293235,left,0.26026208396069705,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.4,15,15,0,left,0.41650858393404633,None,0,15,15,6,82.92581499996595,,,,82.91929554194212,83.51520895794965,83.93490062491037,left,0.41650858393404633,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.025,16,16,0,left,0.5177407080773264,None,0,16,16,58,83.9436624168884,,,,83.93670695798937,84.53188833291642,85.05463837494608,left,0.5177407080773264,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.05,17,17,0,left,1.024123250041157,None,0,17,17,36,85.06532133289147,,,,85.05678370792884,85.65169845789205,86.68432324996684,left,1.024123250041157,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.05,18,18,0,left,0.7726646249648184,None,0,18,18,37,86.69351649994496,,,,86.68651354196481,87.28191562497523,88.06722937489394,left,0.7726646249648184,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.025,19,19,0,right,0.48139329196419567,None,0,19,19,57,88.07593866693787,,,,88.06918383296579,88.66519616695587,89.15080124989618,right,0.48139329196419567,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.2,20,20,0,left,0.3611068750033155,None,0,20,20,23,89.15924558299594,,,,89.15265529195312,89.7486050829757,90.11798070790246,left,0.3611068750033155,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.4,21,21,0,right,0.3452071670908481,None,0,21,21,4,90.12613091699313,,,,90.1200612919638,90.71546783298254,91.06737349997275,right,0.3452071670908481,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.2,22,22,0,left,0.2992286660009995,None,0,22,22,20,91.07535562489647,,,,91.06928049994167,91.66530079196673,91.96770916692913,left,0.2992286660009995,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.1,23,23,0,right,0.300132125033997,None,0,23,23,27,91.97622429195326,,,,91.96961254195776,92.56534283293877,92.868423582986,right,0.300132125033997,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.025,24,24,0,left,0.11519408295862377,None,0,24,24,50,92.87707833293825,,,,92.8704884579638,93.46528224996291,93.58403562498279,left,0.11519408295862377,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.025,25,25,0,left,0.2919770829612389,None,0,25,25,59,93.59162970795296,,,,93.58616287494078,94.18210095795803,94.48399987490848,left,0.2919770829612389,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.4,26,26,0,right,0.2151267499430105,None,0,26,26,5,94.49219687492587,,,,94.48587095795665,95.08229070797097,95.30087033298332,right,0.2151267499430105,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.1,27,27,0,left,0.2166567500680685,None,0,27,27,33,95.30934237490874,,,,95.30283704190515,95.8987180829281,96.11767929198686,left,0.2166567500680685,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.2,28,28,0,left,0.17814900004304945,None,0,28,28,22,96.12632258294616,,,,96.11955620790832,96.71525858296081,96.90149570791982,left,0.17814900004304945,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.4,29,29,0,left,0.3177129999967292,None,0,29,29,11,96.91543016699143,,,,96.90356941695791,97.49863216700032,97.8349068328971,left,0.3177129999967292,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.025,30,30,0,right,0.4894666669424623,None,0,30,30,48,97.84888329193927,,,,97.83685599989258,98.43190570792649,98.93414183298592,right,0.4894666669424623,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.1,31,31,0,left,0.6013697501039132,None,0,31,31,25,98.94284299993888,,,,98.93617820797954,99.5319162919186,100.1377925829729,left,0.6013697501039132,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.2,32,32,0,left,0.5351831250591204,None,0,32,32,13,100.14877124992199,,,,100.13978612492792,100.73711929190904,101.28416449995711,left,0.5351831250591204,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.025,33,33,0,left,0.7611607499420643,None,0,33,33,49,101.2928048329195,,,,101.2861558329314,101.88209533295594,102.65065541688818,left,0.7611607499420643,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.1,34,34,0,right,0.3955632499419153,None,0,34,34,29,102.65950599999633,,,,102.65270124992821,103.248814499937,103.65085504192393,right,0.3955632499419153,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.2,35,35,0,right,0.193546750000678,None,0,35,35,16,103.65908241691068,,,,103.65261233295314,104.24866274988744,104.45050549996085,right,0.193546750000678,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.2,36,36,0,left,0.39684304199181497,None,0,36,36,19,104.45899870793801,,,,104.45246729196515,105.0485268329503,105.45032670791261,left,0.39684304199181497,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.1,37,37,0,left,0.7212469999212772,None,0,37,37,31,105.45928966696374,,,,105.45243220799603,106.04885599995032,106.78460974991322,left,0.7212469999212772,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.1,38,38,0,right,0.4802752499235794,None,0,38,38,24,106.79289762489498,,,,106.78643337497488,107.38189783296548,107.86832666699775,right,0.4802752499235794,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.05,39,39,0,left,0.3068500829394907,None,0,39,39,46,107.87684204196557,,,,107.87019679194782,108.46524570789188,108.78407608298585,left,0.3068500829394907,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.4,40,40,0,left,0.3539173330646008,None,0,40,40,10,108.79280087491497,,,,108.78606641700026,109.38210816693027,109.74913883290719,left,0.3539173330646008,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.4,41,41,0,right,0.2639474580064416,None,0,41,41,3,109.75498999992851,,,,109.75053158297669,110.33715895796195,110.60448954196181,right,0.2639474580064416,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.05,42,42,0,right,0.22850529197603464,None,0,42,42,41,110.61516162496991,,,,110.60644012491684,111.20322812499944,111.43426354194526,right,0.22850529197603464,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.05,43,43,0,right,0.2801314160460606,None,0,43,43,39,111.44331645790953,,,,111.43657695793081,112.03192504192702,112.31822783290409,right,0.2801314160460606,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.05,44,44,0,right,0.31969595805276185,None,0,44,44,38,112.3321488329675,,,,112.32009662489872,112.9153208329808,113.23792620794848,right,0.31969595805276185,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.025,45,45,0,right,0.16946620808448642,None,0,45,45,53,113.24871199997142,,,,113.23991979192942,113.83650941692758,114.01647991698701,right,0.16946620808448642,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.05,46,46,0,right,0.7347233339678496,None,0,46,46,44,114.02219574991614,,,,114.0180170419626,114.61520483298227,115.35484220797662,right,0.7347233339678496,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.1,47,47,0,left,0.2832296669948846,None,0,47,47,34,115.36498491698876,,,,115.3568291249685,115.95368920790497,116.25133874989115,left,0.2832296669948846,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.1,48,48,0,left,0.3963509160093963,None,0,48,48,32,116.2599833329441,,,,116.25320012494922,116.84864158299752,117.2507134169573,left,0.3963509160093963,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.025,49,49,0,right,0.7792438329197466,None,0,49,49,56,117.2596304579638,,,,117.25265683291946,117.84872912499122,118.63361470797099,right,0.7792438329197466,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.2,50,50,0,left,0.3818065830273554,None,0,50,50,18,118.64140862494241,,,,118.6355627499288,119.23205429199152,119.61749479197897,left,0.3818065830273554,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.025,51,51,0,left,0.3925814169924706,None,0,51,51,51,119.62705266696867,,,,119.61951783299446,120.21529616694897,120.61752424994484,left,0.3925814169924706,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.05,52,52,0,left,0.33009454200509936,None,0,52,52,42,120.62607962498441,,,,120.61974083294626,121.21490604197606,121.55096816690639,left,0.33009454200509936,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.4,53,53,0,left,0.2942628749879077,None,0,53,53,7,121.5593744169455,,,,121.55298124998808,122.14865995792206,122.45027554198168,left,0.2942628749879077,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.4,54,54,0,right,0.31008933298289776,None,0,54,54,1,122.45893924997654,,,,122.4522843749728,123.0486656249268,123.36748054192867,right,0.31008933298289776,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.1,55,55,0,left,0.3080837919842452,None,0,55,55,30,123.37571279192343,,,,123.3693872919539,123.98275970795657,124.30083429196384,left,0.3080837919842452,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.2,56,56,0,right,0.7620715840021148,None,0,56,56,14,124.30926104192622,,,,124.30286208295729,124.89869220799301,125.66697887494229,right,0.7620715840021148,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.025,57,57,0,right,0.6107372499536723,None,0,57,57,52,125.67577308299951,,,,125.66900670796167,126.26512995793018,126.88409570790827,right,0.6107372499536723,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.025,58,58,0,right,0.9627784589538351,None,0,58,58,54,126.89274424989708,,,,126.88604479189962,127.48189683293458,128.4504891668912,right,0.9627784589538351,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.4,59,59,0,right,0.25789687503129244,None,0,59,59,2,128.45840729190968,,,,128.45228491700254,129.04875937500037,129.31712633289862,right,0.25789687503129244,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.025,60,0,1,right,0.25278229103423655,None,1,0,60,49,129.32535145792644,,,,129.31901512492914,129.9158356669359,130.18457895796746,right,0.25278229103423655,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.1,61,1,1,left,0.4256662499392405,None,1,1,61,30,130.19950129196513,,,,130.18651149992365,130.7999937919667,131.23530474992003,left,0.4256662499392405,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.4,62,2,1,left,0.4275350420502946,None,1,2,62,9,131.2488171668956,,,,131.23726299998816,131.84893412492238,132.28281212493312,left,0.4275350420502946,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.4,63,3,1,right,0.43825437501072884,None,1,3,63,4,132.2881043329835,,,,132.284116582945,132.88132499996573,133.33267241693102,right,0.43825437501072884,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.1,64,4,1,right,0.346337917027995,None,1,4,64,31,133.33775941689964,,,,133.33396216691472,133.91989562497474,134.27090295800008,right,0.346337917027995,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.025,65,5,1,right,0.2667378750629723,None,1,5,65,53,134.28189391689375,,,,134.27295995794702,134.86972608289216,135.1506898329826,right,0.2667378750629723,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.1,66,6,1,left,0.3481370419031009,None,1,6,66,35,135.15895512490533,,,,135.1528178328881,135.74833791691344,136.10076929198112,left,0.3481370419031009,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.2,67,7,1,left,0.4029078329913318,None,1,7,67,21,136.10946599999443,,,,136.1027368749492,136.69853270798922,137.10394270799588,left,0.4029078329913318,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.2,68,8,1,right,0.4289129578974098,None,1,8,68,14,137.1150072918972,,,,137.1058975419728,137.6986457919702,138.13407216698397,right,0.4289129578974098,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.05,69,9,1,right,0.5503922500647604,None,1,9,69,43,138.1427062919829,,,,138.13606162497308,138.73197024990804,139.28742341697216,right,0.5503922500647604,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.1,70,10,1,left,0.5976902499096468,None,1,10,70,26,139.29835541697685,,,,139.28938379196916,139.88466195797082,140.48592949996237,left,0.5976902499096468,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.05,71,11,1,right,0.42118366598151624,None,1,11,71,39,140.49758145795204,,,,140.48704108293168,141.08211791689973,141.51733470789623,right,0.42118366598151624,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.1,72,12,1,left,0.2980707079404965,None,1,12,72,34,141.52599854196887,,,,141.51928537490312,142.11526808294002,142.41752849996556,left,0.2980707079404965,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.05,73,13,1,left,0.37500441691372544,None,1,13,73,42,142.42623091698624,,,,142.41956837498583,143.01528799999505,143.4005251249764,left,0.37500441691372544,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.1,74,14,1,right,0.2808983330614865,None,1,14,74,27,143.40893408295233,,,,143.40263970789965,143.9985530419508,144.28421762492508,right,0.2808983330614865,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.4,75,15,1,right,0.17127433302812278,None,1,15,75,2,144.29273649991956,,,,144.2862452919362,144.88099937490188,145.06545562495012,right,0.17127433302812278,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.05,76,16,1,right,0.2650406670290977,None,1,16,76,40,145.0700501248939,,,,145.06651066697668,145.66418012499344,145.93219320790377,right,0.2650406670290977,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.025,77,17,1,left,0.3573856250150129,None,1,17,77,58,145.9370163748972,,,,145.9332933749538,146.53084320796188,146.90048241696786,left,0.3573856250150129,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.025,78,18,1,left,0.27162250003311783,None,1,18,78,56,146.90792274998967,,,,146.90217404195573,147.4975629169494,147.78362845792435,left,0.27162250003311783,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.2,79,19,1,right,0.2022695419145748,None,1,19,79,15,147.78993299999274,,,,147.78528174990788,148.38089512498118,148.58564616693184,right,0.2022695419145748,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.2,80,20,1,left,0.15711008303333074,None,1,20,80,23,148.59749962494243,,,,148.58680312498473,149.1838155000005,149.3490567499539,left,0.15711008303333074,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.2,81,21,1,left,0.23449920897837728,None,1,21,81,22,149.35499487491325,,,,149.35082474991214,149.94762774999253,150.18539654195774,left,0.23449920897837728,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.05,82,22,1,right,0.18876491708215326,None,1,22,82,41,150.19770358293317,,,,150.18653587496374,150.78469079197384,150.98366099991836,right,0.18876491708215326,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.4,83,23,1,left,0.2280389160150662,None,1,23,83,11,150.98921933292877,,,,150.98478137492202,151.5822745419573,151.81740812491626,left,0.2280389160150662,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.1,84,24,1,left,0.3836922919144854,None,1,24,84,24,151.82580854196567,,,,151.8193262919085,152.41534295794554,152.80402979196515,left,0.3836922919144854,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.2,85,25,1,right,0.14460574998520315,None,1,25,85,17,152.81501141691115,,,,152.80582645791583,153.40350904199295,153.55107795796357,right,0.14460574998520315,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.025,86,26,1,left,1.0352375829825178,None,1,26,86,57,153.55890616693068,,,,153.55333070794586,154.14774616691284,155.18731708289124,left,1.0352375829825178,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.4,87,27,1,right,0.5226711250143126,None,1,27,87,0,155.19767691695597,,,,155.18855733296368,155.79827562498394,156.33416758291423,right,0.5226711250143126,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.025,88,28,1,right,0.3540127919986844,None,1,28,88,52,156.34906929195859,,,,156.33556283300277,156.9309068749426,157.29931170796044,right,0.3540127919986844,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.2,89,29,1,right,0.2726165410131216,None,1,29,89,18,157.30453099997249,,,,157.30064787494484,157.89760712499265,158.18342320795637,right,0.2726165410131216,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.4,90,30,1,right,1.3609800839331,None,1,30,90,5,158.18885395792313,,,,158.1846892919857,158.78086224989966,160.14965562499128,right,1.3609800839331,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.4,91,31,1,right,0.4189280830323696,None,1,31,91,3,160.15582483296748,,,,160.15106120798737,160.74791287491098,161.18317216692958,right,0.4189280830323696,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.05,92,32,1,left,0.42725662502925843,None,1,32,92,44,161.19785391690675,,,,161.18423608294688,161.78148737491574,162.21593291696627,left,0.42725662502925843,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
