contrast,location,n_cycles,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.01,1,8,19,19,0,right,0.3502638329518959,None,0,19,19,46,17.55031250009779,,,,17.54674583300948,18.142698708106764,18.498367333086208,right,0.3502638329518959,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,1,2,20,20,0,right,0.3302944169845432,None,0,20,20,16,18.509162375004962,,,,18.499757083016448,19.093774083070457,19.42757671,right,0.3302944169845432,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,1,2,21,21,0,right,0.35246962402015924,None,0,21,21,15,19.433544625062495,,,,19.429075375082903,20.014489958062768,20.379480458097532,right,0.35246962402015924,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,-1,1,22,22,0,left,0.4109860829776153,None,0,22,22,9,20.388345125014894,,,,20.381713708047755,20.976943292072974,21.395905958022922,left,0.4109860829776153,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,-1,2,23,23,0,right,0.4462407910032198,None,0,23,23,22,21.40443854,,,,21.398051625001244,21.99368337506894,22.449545583105646,right,0.4462407910032198,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,-1,1,24,24,0,left,0.5304638330126181,None,0,24,24,7,22.46023537509609,,,,22.451668542111292,23.048438291996717,23.59548579202965,left,0.5304638330126181,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.01,1,1,25,25,0,right,0.2523770830594003,None,0,25,25,4,23.60451275005471,,,,23.597739083110355,24.193488208111376,24.449921042076312,right,0.2523770830594003,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,1,4,26,26,0,right,0.3892710419604555,None,0,26,26,28,24.459960292093456,,,,24.452188541996293,25.04771991702728,25.445726125035435,right,0.3892710419604555,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.01,1,16,27,27,0,right,0.4142841249704361,None,0,27,27,60,25.45447208,,,,25.44780329207424,26.04252258304041,26.46094758308027,right,0.4142841249704361,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,1,2,28,28,0,left,0.39529958297498524,None,0,28,28,14,26.466304458095692,,,,26.46236725000199,27.048487250111066,27.446162667009048,left,0.39529958297498524,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,1,16,29,29,0,right,0.29727129207458347,None,0,29,29,57,27.46024095802568,,,,27.448317250004038,28.04351983300876,28.34532967,right,0.29727129207458347,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,-1,16,30,30,0,left,0.3190561659866944,None,0,30,30,69,28.353686708025634,,,,28.347434125025757,28.943665917031467,29.266874375054613,left,0.3190561659866944,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,-1,4,31,31,0,left,0.2790292489808053,None,0,31,31,38,29.27657791704405,,,,29.269455750007182,29.864701958023943,30.14588533,left,0.2790292489808053,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,-1,4,32,32,0,left,0.13897370791528374,None,0,32,32,37,30.160173167008907,,,,30.147759875049815,30.743779833079316,30.895621167030185,left,0.13897370791528374,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,-1,16,33,33,0,left,0.3879479580791667,None,0,33,33,63,30.904122375068255,,,,30.898040500003844,31.493715333053842,31.89636129210703,left,0.3879479580791667,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,1,8,34,34,0,right,0.4487879580119625,None,0,34,34,44,31.905424708034843,,,,31.898673042072915,32.49790004210081,32.94869912508875,right,0.4487879580119625,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,1,4,35,35,0,right,0.087868625,None,0,35,35,33,32.95981345803011,,,,32.950018333038315,33.560747000039555,33.66105854208581,right,0.087868625,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,-1,1,36,36,0,left,0.20736791600938886,None,0,36,36,13,33.666678542038426,,,,33.662042917101644,34.259226292022504,34.477703000069596,left,0.20736791600938886,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,1,1,37,37,0,right,0.090372249,None,0,37,37,5,34.48307720804587,,,,34.47921179200057,35.07723833306227,35.171542958007194,right,0.090372249,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,1,8,38,38,0,right,0.21961795794777572,None,0,38,38,43,35.18026504199952,,,,35.17286992,35.777629833086394,36.00001358310692,right,0.21961795794777572,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,1,16,39,39,0,left,0.49748545803595334,None,0,39,39,56,36.00994862499647,,,,36.002526958007365,36.59811188,37.09966029203497,left,0.49748545803595334,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,1,8,40,40,0,right,0.14426704100333154,None,0,40,40,48,37.10996117,,,,37.10178820800502,37.69836025009863,37.84532108309213,right,0.14426704100333154,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,-1,8,41,41,0,left,0.20961025,None,0,41,41,55,37.85402775008697,,,,37.847425875021145,38.443905125022866,38.66224100010004,left,0.20961025,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,-1,1,42,42,0,left,0.28432599909137934,None,0,42,42,8,38.671115667093545,,,,38.66446662507951,39.260172542068176,39.551090542110614,left,0.28432599909137934,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,-1,4,43,43,0,left,0.14378112403210253,None,0,43,43,41,39.55903329199646,,,,39.55320617,40.14770866709296,40.296550833038054,left,0.14378112403210253,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,-1,16,44,44,0,left,0.2047982079675421,None,0,44,44,64,40.31011800002307,,,,40.29879608307965,40.91062504204456,41.12908625009004,left,0.2047982079675421,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,1,1,45,45,0,right,0.18450024898629636,None,0,45,45,6,41.13807066704612,,,,41.13108708302025,41.72688983310945,41.913142333040014,right,0.18450024898629636,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,-1,8,46,46,0,left,0.24569725000765175,None,0,46,46,54,41.92575687507633,,,,41.91378946,42.51273763,42.76232970808633,left,0.24569725000765175,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,1,2,47,47,0,right,0.077404375,None,0,47,47,20,42.769839625107124,,,,42.76404037501197,43.36004175,43.44534662505612,right,0.077404375,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,1,16,48,48,0,right,0.13777124998159707,None,0,48,48,61,43.453905042028055,,,,43.44769346,44.04359562508762,44.19555079203565,right,0.13777124998159707,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,1,16,49,49,0,right,0.1109295409405604,None,0,49,49,62,44.20273904199712,,,,44.19786475005094,44.793440583045594,44.91156045801472,right,0.1109295409405604,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,1,16,50,50,0,right,0.21948491595685482,None,0,50,50,58,44.91753854206763,,,,44.912816125084646,45.509940458112396,45.73497120803222,right,0.21948491595685482,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,-1,2,51,51,0,left,0.20519041595980525,None,0,51,51,26,45.74264087504707,,,,45.73711912508588,46.33228241710458,46.54579537501559,left,0.20519041595980525,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,-1,2,52,52,0,left,0.1259030409855768,None,0,52,52,24,46.55412641703151,,,,46.54779733309988,47.14340887509752,47.27939350006636,left,0.1259030409855768,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.01,-1,2,53,53,0,left,0.11353824997786433,None,0,53,53,25,47.288000042084605,,,,47.28143937501591,47.87679738,47.995223083067685,left,0.11353824997786433,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.01,-1,16,54,54,0,left,0.3329044160200283,None,0,54,54,67,48.010130333015695,,,,47.99634612502996,48.59338600002229,48.92866295808926,left,0.3329044160200283,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.01,-1,8,55,55,0,left,0.33345658297184855,None,0,55,55,53,48.93729324999731,,,,48.93081233,49.526777749997564,49.862466000020504,left,0.33345658297184855,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,1,16,56,56,0,left,0.2309289169497788,None,0,56,56,59,49.87019520800095,,,,49.86487050005235,50.459277917048894,50.694272625027224,left,0.2309289169497788,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,1,4,57,57,0,right,0.3439693748950958,None,0,57,57,30,50.70017558301333,,,,50.69578720803838,51.29334675008431,51.64538862509653,right,0.3439693748950958,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,-1,4,58,58,0,left,0.18660012492910028,None,0,58,58,36,51.65399900008924,,,,51.64780233299825,52.24355162505526,52.432515916996635,left,0.18660012492910028,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,1,4,59,59,0,left,0.24599979096092284,None,0,59,59,29,52.44334783300292,,,,52.43463837506715,53.03136170806829,53.278862667037174,left,0.24599979096092284,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,-1,4,60,60,0,left,0.2789737080456689,None,0,60,60,35,53.29349250008818,,,,53.280384583049454,53.87722812499851,54.16203791706357,left,0.2789737080456689,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,-1,8,61,61,0,right,0.4799995409557596,None,0,61,61,49,54.170955958077684,,,,54.16424812504556,54.76012770808302,55.245536542031914,right,0.4799995409557596,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,1,1,62,62,0,left,0.42310095799621195,None,0,62,62,0,55.254002333036624,,,,55.24769412504975,55.84396833309438,56.279302708106115,left,0.42310095799621195,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,1,1,63,63,0,right,0.6612853748956695,None,0,63,63,2,56.287321708048694,,,,56.28164862503763,56.876868583029136,57.54608625010587,right,0.6612853748956695,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,1,1,64,64,0,left,0.19421804102603346,None,0,64,64,1,57.55475487501826,,,,57.548318583052605,58.14583233301528,58.34402325004339,left,0.19421804102603346,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,-1,16,65,65,0,left,0.3093859580112621,None,0,65,65,66,58.34907920809928,,,,58.34538529,58.94259720807895,59.26104537502397,left,0.3093859580112621,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,-1,4,66,66,0,left,0.015335624,None,0,66,66,40,59.26559362502303,,,,59.262384792091325,59.86065754201263,59.88276475004386,left,0.015335624,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,1,1,67,67,0,left,0.3149565829662606,None,0,67,67,3,59.89351904205978,,,,59.885365916998126,60.47699504205957,60.795780417043716,left,0.3149565829662606,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,-1,8,68,68,0,left,0.1909195421030745,None,0,68,68,50,60.80431608308572,,,,60.79784021,61.39406983309891,61.596353792003356,left,0.1909195421030745,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,-1,1,69,69,0,left,0.2625330409500748,None,0,69,69,10,61.610161958029494,,,,61.59867450001184,62.193429958075285,62.46211970807053,left,0.2625330409500748,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,1,4,70,0,1,right,0.23548445804044604,None,1,0,70,34,62.47152975003701,,,,62.46454325004015,63.06040733,63.29964158299845,right,0.23548445804044604,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,-1,2,71,1,1,right,0.34630666696466506,None,1,1,71,21,63.309832750004716,,,,63.30195979203563,63.897590208100155,64.25014870800078,right,0.34630666696466506,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,1,4,72,2,1,right,0.1771748330211267,None,1,2,72,33,64.25912516703829,,,,64.25222925003618,64.85173991706688,65.03441687510349,right,0.1771748330211267,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-08,1,2,73,3,1,right,0.33346391608938575,None,1,3,73,14,65.04222308308817,,,,65.03652245807461,65.63135041703936,65.96967750007752,right,0.33346391608938575,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,1,8,74,4,1,left,0.36553849990013987,None,1,4,74,43,65.97590308310464,,,,65.97113412502222,66.56231770804152,66.93157737504225,left,0.36553849990013987,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,-1,2,75,5,1,left,0.22297020792029798,None,1,5,75,23,66.94248133304063,,,,66.93298975005746,67.52685466699768,67.76262970804237,left,0.22297020792029798,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,-1,4,76,6,1,left,0.21265766699798405,None,1,6,76,38,67.77677608304657,,,,67.76495962508488,68.37725695804693,68.59593558299821,left,0.21265766699798405,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,-1,16,77,7,1,left,0.1493239999981597,None,1,7,77,69,68.60486725,,,,68.59809716709424,69.19348941708449,69.34578338,left,0.1493239999981597,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,-1,4,78,8,1,left,0.097129917,None,1,8,78,41,69.36008425010368,,,,69.34774916700553,69.94863691704813,70.06279941706453,left,0.097129917,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,1,1,79,9,1,right,0.2661499170353636,None,1,9,79,2,70.07680283300579,,,,70.06513308302965,70.66054570802953,70.92952816700563,right,0.2661499170353636,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.01,-1,1,80,10,1,left,0.530859791,None,1,10,80,11,70.93869166704826,,,,70.93213208310772,71.52682958,72.05985254200641,left,0.530859791,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,-1,2,81,11,1,left,0.15785129100549966,None,1,11,81,27,72.06202175002545,,,,72.06042754207738,72.64788787509315,72.81266462500207,left,0.15785129100549966,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,1,16,82,12,1,left,0.40654441609513015,None,1,12,82,59,72.82083116704598,,,,72.81507154204883,73.41012758307625,73.82757608301472,left,0.40654441609513015,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,1,1,83,13,1,right,0.1418392079649493,None,1,13,83,5,73.833239,,,,73.82886808307376,74.42578916705679,74.57777792,right,0.1418392079649493,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.1,-1,8,84,14,1,left,0.2553409580141306,None,1,14,84,54,74.58326371,,,,74.57928845810238,75.17625800007954,75.44442579208408,left,0.2553409580141306,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,1,2,85,15,1,left,0.2529437489574775,None,1,15,85,15,75.45036529,,,,75.44589279207867,76.03167370799929,76.29569629207253,left,0.2529437489574775,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,-1,4,86,16,1,left,0.28024174901656806,None,1,16,86,37,76.30420541705098,,,,76.29798017,76.89334920805413,77.17772708309349,left,0.28024174901656806,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.01,1,8,87,17,1,left,0.2671927500050515,None,1,17,87,46,77.18388716701884,,,,77.17919520800933,77.77732895803638,78.06281754199881,left,0.2671927500050515,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,1,4,88,18,1,right,0.19556320796255022,None,1,18,88,31,78.07731983310077,,,,78.06525924999733,78.66010788,78.86170687503181,right,0.19556320796255022,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,1,2,89,19,1,right,0.25667062506545335,None,1,19,89,17,78.87682283308823,,,,78.86292308301199,79.46078112500254,79.72940341709182,right,0.25667062506545335,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,-1,1,90,20,1,right,0.5060827080160379,None,1,20,90,10,79.73691725009121,,,,79.73164375009947,80.34437254210934,80.86225850007031,right,0.5060827080160379,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1,-1,8,91,21,1,left,0.2312582490267232,None,1,21,91,55,80.87084058,,,,80.86417495808564,81.46017662505619,81.69673704204615,left,0.2312582490267232,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.001,1,1,92,22,1,left,0.42428924900013953,None,1,22,92,3,81.71012625005096,,,,81.69840462505817,82.29312450008001,82.72761237504892,left,0.42428924900013953,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
1e-06,-1,2,93,23,1,left,0.3686588329728693,None,1,23,93,22,82.73388375004288,,,,82.72903175000101,83.32573520799633,83.69855212501716,left,0.3686588329728693,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
0.0001,1,16,94,24,1,left,0.3930656249867752,None,1,24,94,58,83.70997375,,,,83.70106170803774,84.29342812509276,84.69616262509953,left,0.3930656249867752,None,demo,001,2025-02-03_14h39.59.865,contrast_sensitivity,2024.2.4,None,2025-02-03 14h40.06.863954 -0500
