blobHeight,blobWidth,offset,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Wait.started,start_trial_text.started,start_key_resp.started,Wait.stopped,start_key_resp.keys,start_key_resp.rt,start_key_resp.duration,trial.started,noise.started,blob_1.started,blob_1.stopped,blob_2.started,blob_2.stopped,noise_2.started,key_resp.started,noise.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.2593,0.27,0.005,59,11,1,right,0.20292158401571214,None,1,11,59,5,61.339930874994025,,,,,,,,,61.316583208041266,61.339930874994025,61.404877667082474,61.65578050003387,61.73948862508405,61.98961445805617,62.03894041699823,62.03894041699823,62.08668483304791,62.255563125014305,right,0.20292158401571214,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.0,60,12,1,left,0.4557091670576483,None,1,12,60,3,62.304078167071566,,,,,,,,,62.28136333299335,62.304078167071566,62.35817808296997,62.622969791991636,62.70806358300615,62.9734124999959,63.00575941707939,63.00575941707939,63.05337270803284,63.47229016700294,left,0.4557091670576483,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.08,61,13,1,left,0.142109667067416,None,1,13,61,41,63.526012458023615,,,,,,,,,63.50222016707994,63.526012458023615,63.58162375004031,63.84304391697515,63.92426225007512,64.189817583072,64.2229948330205,64.2229948330205,64.28664279205259,64.3715590420179,left,0.142109667067416,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.02,62,14,1,right,0.15625820797868073,None,1,14,62,12,64.41550987504888,,,,,,,,,64.39346579206176,64.41550987504888,64.48329458304215,64.74604633299168,64.82684620807413,65.08969833306037,65.12277045799419,65.12277045799419,65.16990312503185,65.28846425004303,right,0.15625820797868073,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.005,63,15,1,left,0.26116716698743403,None,1,15,63,7,65.33381108299363,,,,,,,,,65.31214329204522,65.33381108299363,65.40157662506681,65.6629040830303,65.74378925003111,66.00754979206249,66.04205083299894,66.04205083299894,66.08668529207353,66.30541000002995,left,0.26116716698743403,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.16,64,16,1,left,0.26713225001003593,None,1,16,64,47,66.35602625005413,,,,,,,,,66.33246212499216,66.35602625005413,66.41053170803934,66.67301958298776,66.75692329206504,67.00673333299346,67.0563165419735,67.0563165419735,67.10330708301626,67.32470516697504,left,0.26713225001003593,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.01,65,17,1,left,0.2917848749784753,None,1,17,65,31,67.37750375003088,,,,,,,,,67.35064666706603,67.37750375003088,67.43081629206426,67.69257804204244,67.77345795801375,68.02284845802933,68.08983891701791,68.08983891701791,68.13655345805455,68.3890440830728,left,0.2917848749784753,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.04,66,18,1,left,0.22255758300889283,None,1,18,66,37,68.43855000007898,,,,,,,,,68.41533054201864,68.43855000007898,68.49118966702372,68.75614575005602,68.84238950000145,69.10742354206741,69.13969737500884,69.13969737500884,69.186533833039,69.37185745802708,left,0.22255758300889283,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.005,67,19,1,right,0.18295537505764514,None,1,19,67,6,69.4198345830664,,,,,,,,,69.397194167017,69.4198345830664,69.47436770808417,69.72316179203335,69.82347016700078,70.07301204197574,70.1230311250547,70.1230311250547,70.17029783304315,70.30822316708509,right,0.18295537505764514,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.04,68,20,1,right,0.2676060419762507,None,1,20,68,17,70.35426520800684,,,,,,,,,70.33219650003593,70.35426520800684,70.42296108300798,70.67264062503818,70.77300858299714,71.02297241706401,71.05853074998595,71.05853074998595,71.10320108302403,71.33872162504122,right,0.2676060419762507,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.04,69,21,1,left,0.15145791694521904,None,1,21,69,36,71.3890353749739,,,,,,,,,71.36548604199197,71.3890353749739,71.44365970802028,71.70710141700692,71.79004862497095,72.05573837505654,72.08916262502316,72.08916262502316,72.1367003750056,72.24187679204624,left,0.15145791694521904,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.08,70,22,1,right,0.23775483400095254,None,1,22,70,23,72.28500641707797,,,,,,,,,72.26440995803569,72.28500641707797,72.35274454206228,72.61425441701431,72.69517579197418,72.95722095808014,73.00625704205595,73.00625704205595,73.03672154201195,73.2552755830111,right,0.23775483400095254,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.16,71,23,1,left,0.21822045801673084,None,1,23,71,44,73.3042761250399,,,,,,,,,73.28105137497187,73.3042761250399,73.3575642920332,73.62293070799205,73.70662845799234,73.95708608301356,74.00694862497039,74.00694862497039,74.0532862499822,74.23862920806278,left,0.21822045801673084,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.04,72,24,1,right,0.30627483304124326,None,1,24,72,19,74.28940304205753,,,,,,,,,74.264533083071,74.28940304205753,74.3430975000374,74.60704133298714,74.68995725002605,74.93982333305757,74.99139691703022,74.99139691703022,75.03667495807167,75.30524658306967,right,0.30627483304124326,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.08,73,25,1,right,0.17913474992383271,None,1,25,73,20,75.35615204204805,,,,,,,,,75.33249841700308,75.35615204204805,75.42108487500809,75.67384458298329,75.7572020420339,76.00683854206,76.0562384580262,76.0562384580262,76.10326333297417,76.23854429204948,right,0.17913474992383271,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.02,74,26,1,left,0.14769316709134728,None,1,26,74,32,76.28488595806994,,,,,,,,,76.26240337500349,76.28488595806994,76.35355895804241,76.6070792080136,76.69115087506361,76.95573087502271,76.98939045798033,76.98939045798033,77.03665708308108,77.13832083297893,left,0.14769316709134728,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.0,75,27,1,right,0.35149716690648347,None,1,27,75,2,77.18252854200546,,,,,,,,,77.16127725003753,77.18252854200546,77.25045504199807,77.51117154199164,77.5921264999779,77.84151749999728,77.88934220804367,77.88934220804367,77.93655729200691,78.25564779201522,right,0.35149716690648347,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.0,76,28,1,left,0.8884610829409212,None,1,28,76,1,78.30762595799752,,,,,,,,,78.28402625001036,78.30762595799752,78.36238104198128,78.62292945804074,78.70699683297426,78.9569589169696,79.00671004201286,79.00671004201286,79.0533781250706,79.90564600005746,left,0.8884610829409212,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.16,77,29,1,right,0.262509832973592,None,1,29,77,27,79.9606190000195,,,,,,,,,79.93644216703251,79.9606190000195,80.01608320802916,80.27729887503665,80.35789508302696,80.60825204197317,80.65654862497468,80.65654862497468,80.71988583297934,80.92146629199851,right,0.262509832973592,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.04,78,30,1,right,0.1329607090447098,None,1,30,78,16,80.97096945799422,,,,,,,,,80.94772658299189,80.97096945799422,81.02413749997504,81.2735695419833,81.37364620808512,81.63996516703628,81.67399191705044,81.67399191705044,81.71989954204764,81.80803262500558,right,0.1329607090447098,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,-0.04,79,31,1,left,0.17910445795860142,None,1,31,79,38,81.850249750074,,,,,,,,,81.82963937497698,81.850249750074,81.91792074998375,82.17814612505026,82.25932608300354,82.52282000007108,82.57314045797102,82.57314045797102,82.60326654207893,82.75509600003716,left,0.17910445795860142,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.16,80,32,1,right,0.19941699993796647,None,1,32,80,26,82.8020932499785,,,,,,,,,82.78011441708077,82.8020932499785,82.87034487503115,83.12330666708294,83.20697195804678,83.45859300007578,83.50737354205921,83.50737354205921,83.55318354198243,83.70832716708537,right,0.19941699993796647,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.16,81,33,1,left,0.25438204198144376,None,1,33,81,45,83.75632300006691,,,,,,,,,83.73307175002992,83.75632300006691,83.80984591704328,84.07357170805335,84.17240675003268,84.42292325000744,84.47452162497211,84.47452162497211,84.50346408307087,84.73860008304473,left,0.25438204198144376,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.02,82,34,1,right,0.6917348339920864,None,1,34,82,15,84.7887597080553,,,,,,,,,84.7650072920369,84.7887597080553,84.84236675000284,85.09114408306777,85.18974545807578,85.43953316705301,85.48900320800021,85.48900320800021,85.5366941250395,86.1890255829785,right,0.6917348339920864,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.04,83,35,1,left,0.3336078750435263,None,1,35,83,39,86.24424925004132,,,,,,,,,86.22029041708447,86.24424925004132,86.30226174998097,86.56422008306254,86.64497899997514,86.90758100000676,86.9409537500469,86.9409537500469,87.00321858306415,87.27643079205882,left,0.3336078750435263,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.01,84,36,1,left,0.3708390420069918,None,1,36,84,29,87.32582033297513,,,,,,,,,87.30319445801433,87.32582033297513,87.37980395799968,87.6418765829876,87.74050608300604,87.98904437501915,88.0395389170153,88.0395389170153,88.08652512507979,88.42234179202933,left,0.3708390420069918,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,-0.08,85,37,1,left,0.301170542021282,None,1,37,85,42,88.47422229207586,,,,,,,,,88.45062412507832,88.47422229207586,88.52890983305406,88.7901205830276,88.87289037497249,89.12270166701637,89.17244879202917,89.17244879202917,89.23660691699479,89.47498558298685,left,0.301170542021282,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.02,86,38,1,left,0.20897795900236815,None,1,38,86,33,89.52521904197056,,,,,,,,,89.50180554203689,89.52521904197056,89.57839595805854,89.84117029199842,89.93929820798803,90.19126570806839,90.23942220804747,90.23942220804747,90.28672112501226,90.4553755420493,left,0.20897795900236815,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.08,87,39,1,right,0.1409444169839844,None,1,39,87,21,90.50390770798549,,,,,,,,,90.48101045808289,90.50390770798549,90.55803962505888,90.82219779200386,90.90597854205407,91.15580658300314,91.20712395804003,91.20712395804003,91.25322383304592,91.3549817079911,right,0.1409444169839844,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.01,88,40,1,right,0.38304683309979737,None,1,40,88,11,91.39904754201416,,,,,,,,,91.37768550007604,91.39904754201416,91.46738533303142,91.72833104198799,91.80928683304228,92.07300683297217,92.10650308302138,92.10650308302138,92.15330595802516,92.49189554201439,right,0.38304683309979737,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.04,89,41,1,right,0.37378729204647243,None,1,41,89,18,92.5419280420756,,,,,,,,,92.5189029170433,92.5419280420756,92.59608079202008,92.85957249999046,92.95629566698335,93.20573908300139,93.25580333301332,93.25580333301332,93.30322070803959,93.63871333305724,right,0.37378729204647243,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.02,90,42,1,left,0.41780512500554323,None,1,42,90,35,93.69081245805137,,,,,,,,,93.6674182920251,93.69081245805137,93.74642845802009,94.00868187507149,94.08961616700981,94.3399902919773,94.38943500001915,94.38943500001915,94.45321599999443,94.80912516708486,left,0.41780512500554323,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.01,91,43,1,right,0.3503940000664443,None,1,43,91,9,94.86049049999565,,,,,,,,,94.83670770807657,94.86049049999565,94.91571962507442,95.17751729197334,95.25890970800538,95.52305625006557,95.57266362500377,95.57266362500377,95.61996495805215,95.92529520799872,right,0.3503940000664443,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.005,92,44,1,right,0.3021470420062542,None,1,44,92,4,95.97655366698746,,,,,,,,,95.95315012498759,95.97655366698746,96.0339037500089,96.29416179202963,96.37555295799393,96.63904129201546,96.69034158298746,96.69034158298746,96.73659962497186,97.00556000007782,right,0.3021470420062542,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.02,93,45,1,right,0.5005968329496682,None,1,45,93,14,97.05605779204052,,,,,,,,,97.03229158301838,97.05605779204052,97.11065612500533,97.376468667062,97.45757233304903,97.72327795799356,97.75628770806361,97.75628770806361,97.80304520798381,98.25923141697422,right,0.5005968329496682,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.08,94,46,1,left,0.17253404192160815,None,1,46,94,40,98.31201970798429,,,,,,,,,98.28830137499608,98.31201970798429,98.36864958307706,98.6289407920558,98.70959479198791,98.97292750002816,99.02251458307728,99.02251458307728,99.06994858302642,99.20494862506166,left,0.17253404192160815,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.08,95,47,1,right,1.0160452920245007,None,1,47,95,43,99.2506631250726,,,,,,,,,99.2288268749835,99.2506631250726,99.31984545802698,99.5809303750284,99.6612138330238,99.92296670807991,99.95635320805013,99.95635320805013,100.00325454201084,100.97593058308121,right,1.0160452920245007,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.04,96,0,2,right,0.23893383389804512,None,2,0,96,18,101.03466412506532,,,,,,,,,101.0097153329989,101.03466412506532,101.09198554197792,101.34293958300259,101.43978229200002,101.69000470801257,101.73940870806109,101.73940870806109,101.78651837504003,101.98853929201141,right,0.23893383389804512,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,-0.16,97,1,2,left,0.21030662499833852,None,2,1,97,46,102.03671020804904,,,,,,,,,102.01390779204667,102.03671020804904,102.09078595798928,102.34711149998475,102.45088920800481,102.71345033298712,102.74574408307672,102.74574408307672,102.78650933306199,102.9588419169886,left,0.21030662499833852,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.02,98,2,2,right,0.20638866594526917,None,2,2,98,12,103.0016972500598,,,,,,,,,102.98204145801719,103.0016972500598,103.06814850005321,103.32699820806738,103.40802375006024,103.67264775000513,103.72303245798685,103.72303245798685,103.75325304199941,103.93861429207027,right,0.20638866594526917,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.04,99,3,2,left,0.1655392920365557,None,2,3,99,36,103.98885616706684,,,,,,,,,103.96478525002021,103.98885616706684,104.04366950003896,104.30556762497872,104.38927270798013,104.63998329197057,104.69108345801942,104.69108345801942,104.7365887920605,104.85790175001603,left,0.1655392920365557,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.01,100,4,2,right,0.14006058301310986,None,2,4,100,8,104.90430925006513,,,,,,,,,104.88188416697085,104.90430925006513,104.97241237503476,105.22558341699187,105.32304570800625,105.57249962503556,105.6237383330008,105.6237383330008,105.65328933298588,105.77159975003451,right,0.14006058301310986,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.16,101,5,2,right,0.18403312494046986,None,2,5,101,25,105.8166752080433,,,,,,,,,105.79486124997493,105.8166752080433,105.88557649997529,106.14505350007676,106.22581483307295,106.48965820798185,106.52293887501583,106.52293887501583,106.56993975001387,106.7081147080753,right,0.18403312494046986,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.08,102,6,2,right,0.1308145000366494,None,2,6,102,20,106.75383883307222,,,,,,,,,106.73211341700517,106.75383883307222,106.82415745803155,107.08924691705033,107.17277412500698,107.42236349999439,107.47565833304543,107.47565833304543,107.50326233298983,107.60897795797791,right,0.1308145000366494,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.01,103,7,2,left,0.299705957993865,None,2,7,103,31,107.65335670800414,,,,,,,,,107.63218633306678,107.65335670800414,107.72288791707251,107.97245291701984,108.07392291701399,108.32347120798659,108.37321095797233,108.37321095797233,108.40329487505369,108.6741495829774,left,0.299705957993865,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.08,104,8,2,left,0.20380787504836917,None,2,8,104,41,108.72286629199516,,,,,,,,,108.69995520799421,108.72286629199516,108.77727083303034,109.04042675008532,109.14302562503144,109.40622112504207,109.43942187505309,109.43942187505309,109.46983258298133,109.65508916706312,left,0.20380787504836917,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.16,105,9,2,left,0.3793821249855682,None,2,9,105,45,109.70303025003523,,,,,,,,,109.6803442920791,109.70303025003523,109.75735591701232,110.00672912504524,110.1073749170173,110.35685287497472,110.40586070797872,110.40586070797872,110.45335945801344,110.78889241698198,left,0.3793821249855682,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.02,106,10,2,left,0.2008099580416456,None,2,10,106,35,110.84005408303346,,,,,,,,,110.8167695000302,110.84005408303346,110.89545054198243,111.15612308308482,111.23923325003125,111.49053666705731,111.53924279205967,111.53924279205967,111.58664283307735,111.74145770806354,left,0.2008099580416456,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.04,107,11,2,right,0.1523307500174269,None,2,11,107,16,111.7904807080049,,,,,,,,,111.76623920805287,111.7904807080049,111.84302666701842,112.106103542028,112.20729012507945,112.47357758297585,112.50872091704514,112.50872091704514,112.53705799998716,112.67150095803663,right,0.1523307500174269,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.005,108,12,2,left,0.8619288749760017,None,2,12,108,6,112.7168558749836,,,,,,,,,112.69527062505949,112.7168558749836,112.78399733302649,113.0437578749843,113.12561116705183,113.38976366701536,113.42304687504657,113.42304687504657,113.4698598330142,114.28926200000569,left,0.8619288749760017,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.01,109,13,2,right,0.6715046669123694,None,2,13,109,29,114.34449087502435,,,,,,,,,114.32041225000285,114.34449087502435,114.3999983749818,114.65952695801388,114.74280474998523,115.00596191699151,115.03929583297577,115.03929583297577,115.1031874170294,115.72220337507315,right,0.6715046669123694,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.16,110,14,2,right,0.1521766660735011,None,2,14,110,24,115.77596241701394,,,,,,,,,115.75218858302105,115.77596241701394,115.83172020805068,116.0929753750097,116.17419775004964,116.42637458303943,116.47477049997542,116.47477049997542,116.53661579207983,116.63763320806902,right,0.1521766660735011,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.01,111,15,2,left,0.43460391694679856,None,2,15,111,10,116.6809605830349,,,,,,,,,116.66011754202191,116.6809605830349,116.7486829169793,117.0084547920851,117.08996845805086,117.33959554205649,117.38979875005316,117.38979875005316,117.43662495806348,117.83838587498758,left,0.43460391694679856,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.08,112,16,2,right,0.1379734999500215,None,2,16,112,22,117.88998987502418,,,,,,,,,117.86724858300295,117.88998987502418,117.94455887505319,118.2077509170631,118.28977191704325,118.53951741708443,118.5897920000134,118.5897920000134,118.63624004204758,118.73844700003974,right,0.1379734999500215,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.005,113,17,2,left,0.3423604998970404,None,2,17,113,7,118.78144354198594,,,,,,,,,118.76075366698205,118.78144354198594,118.8489696669858,119.10999450006057,119.1903587920824,119.43947870808188,119.48962016706355,119.48962016706355,119.53643029206432,119.83876608300488,left,0.3423604998970404,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,-0.02,114,18,2,left,0.3157344590872526,None,2,18,114,34,119.88972120801918,,,,,,,,,119.8665134999901,119.88972120801918,119.9548872919986,120.2063217080431,120.29034179204609,120.5395128329983,120.59038562502246,120.59038562502246,120.63664458307903,120.90833579201717,left,0.3157344590872526,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.0,115,19,2,right,0.30095141602214426,None,2,19,115,1,120.95742141699884,,,,,,,,,120.93459070799872,120.95742141699884,121.01035466697067,121.27278487500735,121.3735939579783,121.63976020808332,121.67283475003205,121.67283475003205,121.70314787502866,121.97527920803986,right,0.30095141602214426,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.16,116,20,2,left,0.2528705840231851,None,2,20,116,44,122.02711150003597,,,,,,,,,122.00150220806245,122.02711150003597,122.08082395803649,122.34188387508038,122.43987116706558,122.68963437504135,122.73945391702,122.73945391702,122.78655837499537,123.0051297500031,left,0.2528705840231851,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.16,117,21,2,left,0.24383754190057516,None,2,21,117,47,123.05524400004651,,,,,,,,,123.03161195805296,123.05524400004651,123.1080385830719,123.37312662508339,123.45621391700115,123.70828787505161,123.756439083023,123.756439083023,123.80318458308466,124.00539620802738,left,0.24383754190057516,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.16,118,22,2,right,0.20999812497757375,None,2,22,118,27,124.05488854204305,,,,,,,,,124.03123662504368,124.05488854204305,124.10820320807397,124.35799479205161,124.4572841670597,124.70550854201429,124.75675204198342,124.75675204198342,124.80328104202636,124.97174170799553,right,0.20999812497757375,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.02,119,23,2,left,0.1737322499975562,None,2,23,119,33,125.01836445799563,,,,,,,,,124.99631700001191,125.01836445799563,125.08673658303451,125.34600866702385,125.42656733305193,125.68948408297729,125.72335395799018,125.72335395799018,125.76993170799688,125.90515283297282,left,0.1737322499975562,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.04,120,24,2,right,0.37490912491921335,None,2,24,120,19,125.95168825006112,,,,,,,,,125.92961112502962,125.95168825006112,126.00625737500377,126.25651204201858,126.35699683299754,126.60764016699977,126.65683845803142,126.65683845803142,126.70318075001705,127.03874112502672,right,0.37490912491921335,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.0,121,25,2,left,0.20472595794126391,None,2,25,121,0,127.09122541698162,,,,,,,,,127.06751183304004,127.09122541698162,127.14823120797519,127.40793795802165,127.48961958300788,127.73989254201297,127.78929162502754,127.78929162502754,127.85324287507683,128.00532350002322,left,0.20472595794126391,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.02,122,26,2,right,0.19856266700662673,None,2,26,122,13,128.0554715830367,,,,,,,,,128.03231875004712,128.0554715830367,128.10781345807482,128.37289466697257,128.45642866706476,128.7064372500172,128.75840970803984,128.75840970803984,128.80319658305962,128.95904225006234,right,0.19856266700662673,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.08,123,27,2,left,0.16931779205333441,None,2,27,123,43,129.00550400000066,,,,,,,,,128.9830433750758,129.00550400000066,129.07403354207054,129.3245208329754,129.42226954200305,129.67236920807045,129.72313458297867,129.72313458297867,129.75326458306517,129.90518683299888,left,0.16931779205333441,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
